time,time_label,geo,geo_label,unit,unit_label,freq,freq_label,OBS_VALUE
2013,2013,ITH4,Friuli-Venezia Giulia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27800.0
2014,2014,ITH4,Friuli-Venezia Giulia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27700.0
2015,2015,ITH4,Friuli-Venezia Giulia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28600.0
2016,2016,ITH4,Friuli-Venezia Giulia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29700.0
2017,2017,ITH4,Friuli-Venezia Giulia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30400.0
2018,2018,ITH4,Friuli-Venezia Giulia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31300.0
2019,2019,ITH4,Friuli-Venezia Giulia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32400.0
2020,2020,ITH4,Friuli-Venezia Giulia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30600.0
2021,2021,ITH4,Friuli-Venezia Giulia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,34500.0
2022,2022,ITH4,Friuli-Venezia Giulia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,37300.0
2023,2023,ITH4,Friuli-Venezia Giulia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,39100.0
2024,2024,ITH4,Friuli-Venezia Giulia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,40800.0
2000,2000,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27800.0
2001,2001,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28300.0
2002,2002,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28500.0
2003,2003,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28700.0
2004,2004,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28800.0
2005,2005,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29300.0
2006,2006,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31000.0
2007,2007,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32500.0
2008,2008,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,33000.0
2009,2009,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30600.0
2010,2010,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31100.0
2011,2011,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32400.0
2012,2012,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31900.0
2013,2013,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31800.0
2014,2014,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32000.0
2015,2015,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32700.0
2016,2016,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,34400.0
2017,2017,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,35400.0
2018,2018,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,36100.0
2019,2019,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,36700.0
2020,2020,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,34500.0
2021,2021,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,38900.0
2022,2022,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,42500.0
2023,2023,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,45400.0
2024,2024,ITH5,Emilia-Romagna,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,46600.0
2000,2000,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25400.0
2001,2001,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,26400.0
2002,2002,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27100.0
2003,2003,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27400.0
2004,2004,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27800.0
2005,2005,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28300.0
2006,2006,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29600.0
2007,2007,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30800.0
2008,2008,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31100.0
2009,2009,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29900.0
2010,2010,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30000.0
2011,2011,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30600.0
2012,2012,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30000.0
2013,2013,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29200.0
2014,2014,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29100.0
2015,2015,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29400.0
2016,2016,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31000.0
2017,2017,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31700.0
2018,2018,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32300.0
2019,2019,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,33400.0
2020,2020,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30700.0
2021,2021,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,33900.0
2022,2022,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,38200.0
2023,2023,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,40500.0
2024,2024,ITI,Centro (IT),PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,41800.0
2000,2000,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23900.0
2001,2001,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24600.0
2002,2002,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25000.0
2003,2003,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25400.0
2004,2004,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25400.0
2005,2005,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25800.0
2006,2006,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27000.0
2007,2007,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28300.0
2008,2008,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28700.0
2009,2009,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27600.0
2010,2010,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27800.0
2011,2011,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28500.0
2012,2012,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28500.0
2013,2013,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28000.0
2014,2014,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28200.0
2015,2015,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28700.0
2016,2016,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29900.0
2017,2017,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30800.0
2018,2018,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31600.0
2019,2019,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,33200.0
2020,2020,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29600.0
2021,2021,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,33100.0
2022,2022,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,37200.0
2023,2023,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,39500.0
2024,2024,ITI1,Toscana,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,41000.0
2000,2000,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,21800.0
2001,2001,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,22600.0
2002,2002,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,22600.0
2003,2003,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,22900.0
2004,2004,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,22900.0
2005,2005,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23200.0
2006,2006,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24400.0
2007,2007,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25400.0
2008,2008,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25800.0
2009,2009,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23800.0
2010,2010,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24100.0
2011,2011,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24500.0
2012,2012,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23900.0
2013,2013,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23300.0
2014,2014,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,22700.0
2015,2015,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23500.0
2016,2016,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24200.0
2017,2017,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25000.0
2018,2018,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25800.0
2019,2019,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,26300.0
2020,2020,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24400.0
2021,2021,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27200.0
2022,2022,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30100.0
2023,2023,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32600.0
2024,2024,ITI2,Umbria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,34000.0
2000,2000,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,21200.0
2001,2001,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,22000.0
2002,2002,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,22700.0
2003,2003,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,22800.0
2004,2004,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,22900.0
2005,2005,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23400.0
2006,2006,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24800.0
2007,2007,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,26000.0
2008,2008,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25900.0
2009,2009,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24700.0
2010,2010,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24700.0
2011,2011,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25200.0
2012,2012,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24800.0
2013,2013,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24200.0
2014,2014,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24700.0
2015,2015,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25000.0
2016,2016,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,26100.0
2017,2017,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,26800.0
2018,2018,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27400.0
2019,2019,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28200.0
2020,2020,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,26300.0
2021,2021,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29500.0
2022,2022,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32600.0
2023,2023,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,34500.0
2024,2024,ITI3,Marche,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,35700.0
2000,2000,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28300.0
2001,2001,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29600.0
2002,2002,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30500.0
2003,2003,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30800.0
2004,2004,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31600.0
2005,2005,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32200.0
2006,2006,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,33400.0
2007,2007,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,34800.0
2008,2008,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,35000.0
2009,2009,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,33900.0
2010,2010,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,33800.0
2011,2011,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,34400.0
2012,2012,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,33400.0
2013,2013,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32400.0
2014,2014,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32000.0
2015,2015,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32000.0
2016,2016,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,34000.0
2017,2017,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,34500.0
2018,2018,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,35000.0
2019,2019,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,36000.0
2020,2020,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,33600.0
2021,2021,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,36500.0
2022,2022,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,41500.0
2023,2023,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,43800.0
2024,2024,ITI4,Lazio,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,45100.0
2000,2000,IT,Italy,PPS_HAB_EU27_2020,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",A,Annual,122.0
2001,2001,IT,Italy,PPS_HAB_EU27_2020,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",A,Annual,121.0
2002,2002,IT,Italy,PPS_HAB_EU27_2020,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",A,Annual,119.0
2003,2003,IT,Italy,PPS_HAB_EU27_2020,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",A,Annual,118.0
