time,time_label,geo,geo_label,na_item,na_item_label,unit,unit_label,freq,freq_label,OBS_VALUE
2012,2012,IT,Italy,P32_S13,Collective consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,2320.0
2013,2013,IT,Italy,P32_S13,Collective consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,2310.0
2014,2014,IT,Italy,P32_S13,Collective consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,2250.0
2015,2015,IT,Italy,P32_S13,Collective consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,2210.0
2016,2016,IT,Italy,P32_S13,Collective consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,2300.0
2017,2017,IT,Italy,P32_S13,Collective consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,2340.0
2018,2018,IT,Italy,P32_S13,Collective consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,2370.0
2019,2019,IT,Italy,P32_S13,Collective consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,2380.0
2020,2020,IT,Italy,P32_S13,Collective consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,2440.0
2021,2021,IT,Italy,P32_S13,Collective consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,2510.0
2022,2022,IT,Italy,P32_S13,Collective consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,2630.0
2023,2023,IT,Italy,P32_S13,Collective consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,2660.0
2024,2024,IT,Italy,P32_S13,Collective consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,2790.0
2025,2025,IT,Italy,P32_S13,Collective consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,2900.0
1995,1995,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,3050.0
1996,1996,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,3260.0
1997,1997,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,3410.0
1998,1998,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,3530.0
1999,1999,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,3640.0
2000,2000,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,3900.0
2001,2001,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,4240.0
2002,2002,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,4420.0
2003,2003,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,4650.0
2004,2004,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,4850.0
2005,2005,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5080.0
2006,2006,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5220.0
2007,2007,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5270.0
2008,2008,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5460.0
2009,2009,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5540.0
2010,2010,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5600.0
2011,2011,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5510.0
2012,2012,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5410.0
2013,2013,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5360.0
2014,2014,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5320.0
2015,2015,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5290.0
2016,2016,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5430.0
2017,2017,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5520.0
2018,2018,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5610.0
2019,2019,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5640.0
2020,2020,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,5820.0
2021,2021,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,6120.0
2022,2022,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,6380.0
2023,2023,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,6500.0
2024,2024,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,6750.0
2025,2025,IT,Italy,P3_S13,Final consumption expenditure of general government,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,6990.0
1995,1995,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,11840.0
1996,1996,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,12500.0
1997,1997,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,13200.0
1998,1998,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,13850.0
1999,1999,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,14470.0
2000,2000,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,15350.0
2001,2001,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,15970.0
2002,2002,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,16450.0
2003,2003,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,17000.0
2004,2004,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,17500.0
2005,2005,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,18080.0
2006,2006,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,18750.0
2007,2007,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,19240.0
2008,2008,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,19530.0
2009,2009,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,19180.0
2010,2010,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,19540.0
2011,2011,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,19910.0
2012,2012,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,19640.0
2013,2013,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,19380.0
2014,2014,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,19490.0
2015,2015,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,19840.0
2016,2016,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,20130.0
2017,2017,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,20670.0
2018,2018,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,21080.0
2019,2019,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,21300.0
2020,2020,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,19640.0
2021,2021,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,21150.0
2022,2022,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,23520.0
2023,2023,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,24730.0
2024,2024,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,25470.0
2025,2025,IT,Italy,P41,Actual individual consumption,CP_NAC_HAB,"Current prices, units of national currency per capita",A,Annual,26140.0
1995,1995,IT,Italy,B1GQ,Gross domestic product at market prices,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",A,Annual,18796.5
1996,1996,IT,Italy,B1GQ,Gross domestic product at market prices,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",A,Annual,19573.0
1997,1997,IT,Italy,B1GQ,Gross domestic product at market prices,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",A,Annual,20026.5
1998,1998,IT,Italy,B1GQ,Gross domestic product at market prices,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",A,Annual,20863.3
1999,1999,IT,Italy,B1GQ,Gross domestic product at market prices,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",A,Annual,21439.9
2000,2000,IT,Italy,B1GQ,Gross domestic product at market prices,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",A,Annual,22551.9
2001,2001,IT,Italy,B1GQ,Gross domestic product at market prices,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",A,Annual,23289.7
2002,2002,IT,Italy,B1GQ,Gross domestic product at market prices,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",A,Annual,23638.7
2003,2003,IT,Italy,B1GQ,Gross domestic product at market prices,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",A,Annual,24020.5
2004,2004,IT,Italy,B1GQ,Gross domestic product at market prices,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",A,Annual,24173.2
2005,2005,IT,Italy,B1GQ,Gross domestic product at market prices,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",A,Annual,24686.5
2006,2006,IT,Italy,B1GQ,Gross domestic product at market prices,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",A,Annual,25808.3
2007,2007,IT,Italy,B1GQ,Gross domestic product at market prices,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",A,Annual,26930.2
2008,2008,IT,Italy,B1GQ,Gross domestic product at market prices,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",A,Annual,27489.2
