time,time_label,geo,geo_label,na_item,na_item_label,direct,direct_label,unit,unit_label,freq,freq_label,OBS_VALUE
2001,2001,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,50418.87
2002,2002,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,51742.53
2003,2003,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,54006.0
2004,2004,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,54573.53
2005,2005,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,56312.65
2006,2006,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,58194.42
2007,2007,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,59883.86
2008,2008,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,62377.8
2009,2009,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,61639.22
2010,2010,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,61963.42
2011,2011,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,61940.61
2012,2012,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,59552.17
2013,2013,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,58712.05
2014,2014,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,58003.37
2015,2015,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,58825.24
2016,2016,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,60856.31
2017,2017,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,62325.31
2018,2018,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,63471.05
2019,2019,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,65404.43
2020,2020,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,64896.57
2021,2021,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,68853.46
2022,2022,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,74413.71
2023,2023,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,78878.7
2024,2024,ITG1,Sicilia,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,83089.19
2000,2000,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,17242.24
2001,2001,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,17651.9
2002,2002,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,18103.9
2003,2003,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,19161.16
2004,2004,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,19247.73
2005,2005,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,19669.58
2006,2006,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,20577.48
2007,2007,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,21426.0
2008,2008,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,22234.93
2009,2009,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,21927.98
2010,2010,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,22136.11
2011,2011,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,22137.25
2012,2012,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,21641.16
2013,2013,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,22021.9
2014,2014,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,21774.37
2015,2015,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,22052.1
2016,2016,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,22593.57
2017,2017,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,22699.19
2018,2018,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,23493.12
2019,2019,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,24118.75
2020,2020,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,23938.53
2021,2021,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,25250.43
2022,2022,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,27558.05
2023,2023,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,29293.86
2024,2024,ITG2,Sardegna,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,30581.89
2000,2000,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,176828.41
2001,2001,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,179518.38
2002,2002,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,182010.53
2003,2003,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,189712.98
2004,2004,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,192043.16
2005,2005,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,197103.14
2006,2006,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,206304.54
2007,2007,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,215181.91
2008,2008,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,222030.39
2009,2009,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,213649.97
2010,2010,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,215899.39
2011,2011,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,218510.43
2012,2012,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,208790.05
2013,2013,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,210248.42
2014,2014,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,208968.94
2015,2015,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,212640.47
2016,2016,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,221285.52
2017,2017,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,229012.04
2018,2018,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,234442.45
2019,2019,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,239148.32
2020,2020,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,231662.8
2021,2021,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,243487.62
2022,2022,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,263319.27
2023,2023,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,283040.1
2024,2024,ITH,Nord-Est,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,294057.68
2000,2000,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,8557.42
2001,2001,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,8927.51
2002,2002,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,8934.59
2003,2003,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,9095.44
2004,2004,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,9517.33
2005,2005,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,9615.86
2006,2006,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,10002.96
2007,2007,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,10480.82
2008,2008,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,10950.55
2009,2009,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,10845.75
2010,2010,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,10988.87
2011,2011,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,11095.82
2012,2012,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,10824.21
2013,2013,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,10986.66
2014,2014,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,10999.3
2015,2015,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,11355.42
2016,2016,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,11969.5
2017,2017,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,12487.65
2018,2018,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,13035.06
2019,2019,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,13412.92
2020,2020,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,13010.97
2021,2021,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,13325.48
2022,2022,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,14646.59
2023,2023,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,16089.59
2024,2024,ITH1,Provincia Autonoma di Bolzano/Bozen,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,16811.49
2000,2000,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,8080.89
2001,2001,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,8069.01
2002,2002,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,8278.96
2003,2003,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,8482.52
2004,2004,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,8546.89
2005,2005,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,8697.41
2006,2006,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,9020.82
2007,2007,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,9518.7
2008,2008,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,10060.59
2009,2009,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,9827.89
2010,2010,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,10055.64
2011,2011,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,10042.13
2012,2012,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,9629.26
2013,2013,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,9832.1
2014,2014,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,9469.01
2015,2015,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,9561.19
2016,2016,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,9825.08
2017,2017,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,10068.2
2018,2018,ITH2,Provincia Autonoma di Trento,B6N,"Disposable income, net",BAL,Balance,MIO_PPS_EU27_2020,"Million purchasing power standards (PPS, EU27 from 2020)",A,Annual,10497.66
