time,time_label,geo,geo_label,unit,unit_label,siec,siec_label,nrg_bal,nrg_bal_label,freq,freq_label,OBS_VALUE
2011,2011,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,102638.963
2016,2016,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,103315.197
2017,2017,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,106636.899
2018,2018,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,107680.222
2019,2019,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,102301.363
2020,2020,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,103838.367
2021,2021,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,82798.396
2022,2022,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,76967.953
2023,2023,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,68155.587
2024,2024,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,71884.706
2010,2010,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2011,2011,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2012,2012,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2013,2013,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2014,2014,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2015,2015,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,114043.292
2016,2016,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,114794.663
2017,2017,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,118485.443
2018,2018,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,119644.691
2019,2019,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,113668.181
2020,2020,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,115375.963
2021,2021,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,91998.218
2022,2022,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,85519.948
2023,2023,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,75728.43
2024,2024,IT,Italy,TJ_GCV,Terajoule (gross calorific value - GCV),G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,79871.896
2010,2010,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,4918.592
2016,2016,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,5125.77
2017,2017,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,4828.047
2018,2018,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,5877.807
2019,2019,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,4729.645
2020,2020,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,4133.654
2021,2021,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,2949.235
2022,2022,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,2378.482
2023,2023,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,2029.925
2024,2024,IT,Italy,TJ,Terajoule,H8000,Heat,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,2306.826
2021,2021,IT,Italy,TJ_NCV,Terajoule (net calorific value - NCV),HYD,Hydrogen (H2),FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2022,2022,IT,Italy,TJ_NCV,Terajoule (net calorific value - NCV),HYD,Hydrogen (H2),FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2023,2023,IT,Italy,TJ_NCV,Terajoule (net calorific value - NCV),HYD,Hydrogen (H2),FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2024,2024,IT,Italy,TJ_NCV,Terajoule (net calorific value - NCV),HYD,Hydrogen (H2),FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2010,2010,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2011,2011,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2012,2012,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2013,2013,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2014,2014,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2015,2015,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,294.919
2016,2016,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,287.951
2017,2017,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,274.851
2018,2018,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,300.406
2019,2019,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,268.515
2020,2020,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,263.068
2021,2021,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,250.024
2022,2022,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,241.711
2023,2023,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,236.871
2024,2024,IT,Italy,THS_T,Thousand tonnes,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,228.71
2010,2010,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,13002.593
2016,2016,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,12725.974
2017,2017,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,12204.403
2018,2018,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,13296.035
2019,2019,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,11938.334
2020,2020,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,11716.158
2021,2021,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,11158.212
2022,2022,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,10807.277
2023,2023,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,10615.795
2024,2024,IT,Italy,TJ,Terajoule,O4000,Oil and petroleum products,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,10291.925
2010,2010,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2011,2011,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2012,2012,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2013,2013,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2014,2014,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2015,2015,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,165.311
2016,2016,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,170.331
2017,2017,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,178.07
2018,2018,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,181.237
2019,2019,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,177.368
2020,2020,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,178.522
2021,2021,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,176.807
2022,2022,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,174.723
2023,2023,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,177.073
2024,2024,IT,Italy,THS_T,Thousand tonnes,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,180.531
2010,2010,IT,Italy,TJ,Terajoule,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,7604.306
2016,2016,IT,Italy,TJ,Terajoule,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,7835.226
2017,2017,IT,Italy,TJ,Terajoule,O4630,Liquefied petroleum gases,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,8191.22
