year,region,province,activity,class,consumption_GWh
2023,Toscana,Grosseto,Estrazione,Altre attività di estrazione di minerali da cave e miniere,6.665538
2023,Toscana,Grosseto,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",0.079571
2023,Toscana,Grosseto,Estrazione,Estrazione di carbone (esclusa torba),0.331103
2023,Toscana,Grosseto,Manifatturiera,Industrie alimentari,25.59453
2023,Toscana,Grosseto,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,0.716691
2023,Toscana,Grosseto,Manifatturiera,Industrie tessili,0.068451
2023,Toscana,Grosseto,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",30.878223
2023,Toscana,Grosseto,Manifatturiera,Fabbricazione di altri mezzi di trasporto,0.927821
2023,Toscana,Grosseto,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",1.226314
2023,Toscana,Grosseto,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",1.112705
2023,Toscana,Grosseto,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,0.153283
2023,Toscana,Grosseto,Manifatturiera,Fabbricazione di prodotti chimici,64.370722
2023,Toscana,Grosseto,Estrazione,Estrazione di minerali metalliferi,0.0
2023,Toscana,Grosseto,,,0.0
2023,Toscana,Grosseto,Manifatturiera,Fabbricazione di carta e di prodotti di carta,0.558695
2023,Toscana,Grosseto,Fornitura di acqua,Gestione delle reti fognarie,0.060517
2023,Toscana,Grosseto,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.0
2023,Toscana,Grosseto,Costruzioni,Ingegneria civile,0.388108
2023,Toscana,Grosseto,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,0.845436
2023,Toscana,Grosseto,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,0.400133
2023,Toscana,Grosseto,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),4.552973
2023,Toscana,Grosseto,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.04469
2023,Toscana,Grosseto,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",3.948366
2023,Toscana,Grosseto,Manifatturiera,Stampa e riproduzione di supporti registrati,0.607883
2023,Toscana,Grosseto,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,7.289467
2023,Toscana,Grosseto,Manifatturiera,Industria delle bevande,0.669538
2023,Toscana,Grosseto,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0.152502
2023,Toscana,Grosseto,Manifatturiera,Altre industrie manifatturiere,1.499547
2023,Toscana,Grosseto,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",7.056604
2023,Toscana,Grosseto,Costruzioni,Lavori di costruzione specializzati,4.285913
2023,Toscana,Livorno,Manifatturiera,Industria del tabacco,0.017429
2023,Toscana,Livorno,Manifatturiera,Industrie alimentari,21.105022
2023,Toscana,Livorno,,,0.0
2023,Toscana,Livorno,Manifatturiera,Industria delle bevande,0.301915
2023,Toscana,Livorno,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",2.707019
2023,Toscana,Livorno,Manifatturiera,Metallurgia,110.190837
2023,Toscana,Livorno,Manifatturiera,Industrie tessili,0.30104
2023,Toscana,Livorno,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.005929
2023,Toscana,Livorno,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,187.997896
2023,Toscana,Livorno,Costruzioni,Lavori di costruzione specializzati,3.457847
2023,Toscana,Livorno,Costruzioni,Costruzione di edifici,2.10505
2023,Toscana,Livorno,Manifatturiera,Fabbricazione di carta e di prodotti di carta,0.22309
2023,Toscana,Livorno,Estrazione,Altre attività di estrazione di minerali da cave e miniere,4.478828
2023,Toscana,Livorno,Manifatturiera,Fabbricazione di prodotti chimici,592.8035
2023,Toscana,Livorno,Manifatturiera,Fabbricazione di altri mezzi di trasporto,17.600589
2023,Toscana,Livorno,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",3.750146
2023,Toscana,Livorno,Manifatturiera,Fabbricazione di mobili,0.13029
2023,Toscana,Livorno,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),11.855522
2023,Toscana,Livorno,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,10.061367
2023,Toscana,Livorno,Fornitura di acqua,Gestione delle reti fognarie,0.848078
2023,Toscana,Livorno,Estrazione,Attività dei servizi di supporto all'estrazione,0.098359
2023,Toscana,Livorno,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0.089854
2023,Toscana,Livorno,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",49.692308
2023,Toscana,Livorno,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",2.270951
2023,Toscana,Livorno,Manifatturiera,Altre industrie manifatturiere,1.062004
2023,Toscana,Livorno,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,1.023129
2023,Toscana,Livorno,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",7.334223
2023,Toscana,Livorno,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.009134
2023,Toscana,Livorno,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",26.298535
2023,Toscana,Livorno,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,39.039748
2023,Toscana,Livorno,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,0.754896
2023,Toscana,Livorno,Manifatturiera,Fabbricazione di articoli in pelle e simili,0.109477
2023,Toscana,Livorno,Costruzioni,Ingegneria civile,1.733973
2023,Toscana,Livorno,Manifatturiera,Stampa e riproduzione di supporti registrati,1.380533
2023,Toscana,Livorno,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,6.499021
2023,Toscana,Livorno,Estrazione,Estrazione di minerali metalliferi,0.0
2023,Toscana,Livorno,Estrazione,Estrazione di carbone (esclusa torba),0.269464
2023,Toscana,Livorno,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,0.231991
2023,Toscana,Lucca,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",9.551746
2023,Toscana,Lucca,Manifatturiera,Stampa e riproduzione di supporti registrati,2.800845
2023,Toscana,Lucca,Costruzioni,Ingegneria civile,3.498329
2023,Toscana,Lucca,Estrazione,Estrazione di carbone (esclusa torba),1.560466
2023,Toscana,Lucca,Manifatturiera,Fabbricazione di mobili,0.970073
2023,Toscana,Lucca,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),21.767819
2023,Toscana,Lucca,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,1.600802
2023,Toscana,Lucca,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,10.474431
2023,Toscana,Lucca,Estrazione,Altre attività di estrazione di minerali da cave e miniere,9.608676
2023,Toscana,Lucca,Estrazione,Estrazione di minerali metalliferi,0.003276
2023,Toscana,Lucca,Manifatturiera,Industrie tessili,1.921024
2023,Toscana,Lucca,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.00173
2023,Toscana,Lucca,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,35.407943
2023,Toscana,Lucca,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,0.375301
2023,Toscana,Lucca,,,0.0
2023,Toscana,Lucca,Costruzioni,Lavori di costruzione specializzati,9.82917
2023,Toscana,Lucca,Manifatturiera,Fabbricazione di altri mezzi di trasporto,15.35623
2023,Toscana,Lucca,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.009507
2023,Toscana,Lucca,Estrazione,Attività dei servizi di supporto all'estrazione,0.021619
2023,Toscana,Lucca,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,81.421006
2023,Toscana,Lucca,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",4.348028
2023,Toscana,Lucca,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,57.749307
2023,Toscana,Lucca,Manifatturiera,Industria del tabacco,6.469625
2023,Toscana,Lucca,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",3.147041
2023,Toscana,Lucca,Manifatturiera,Industria delle bevande,8.432876
2023,Toscana,Lucca,Manifatturiera,Fabbricazione di articoli in pelle e simili,5.026582
2023,Toscana,Lucca,Manifatturiera,Fabbricazione di prodotti chimici,5.92494
2023,Toscana,Lucca,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",0.609298
2023,Toscana,Lucca,Manifatturiera,Industrie alimentari,40.356749
2023,Toscana,Lucca,Fornitura di acqua,Gestione delle reti fognarie,6.229027
2023,Toscana,Lucca,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",43.068318
2023,Toscana,Lucca,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,3.411608
2023,Toscana,Lucca,Manifatturiera,Metallurgia,63.922603
2023,Toscana,Lucca,Costruzioni,Costruzione di edifici,2.059625
2023,Toscana,Lucca,Manifatturiera,Fabbricazione di carta e di prodotti di carta,1519.872527
2023,Toscana,Lucca,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",4.103905
2023,Toscana,Lucca,Manifatturiera,Altre industrie manifatturiere,7.827642
2023,Toscana,Lucca,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,39.530454
2023,Toscana,Massa-Carrara,Fornitura di acqua,Gestione delle reti fognarie,0.008574
2023,Toscana,Massa-Carrara,Manifatturiera,Stampa e riproduzione di supporti registrati,0.208387
2023,Toscana,Massa-Carrara,Estrazione,Altre attività di estrazione di minerali da cave e miniere,8.096511
2023,Toscana,Massa-Carrara,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0.008719
2023,Toscana,Massa-Carrara,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,3.165152
2023,Toscana,Massa-Carrara,Manifatturiera,Industria delle bevande,0.712906
2023,Toscana,Massa-Carrara,Manifatturiera,Metallurgia,2.55695
2023,Toscana,Massa-Carrara,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,1.029105
2023,Toscana,Massa-Carrara,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,22.964481
2023,Toscana,Massa-Carrara,Manifatturiera,Altre industrie manifatturiere,1.192683
2023,Toscana,Massa-Carrara,Estrazione,Estrazione di minerali metalliferi,0.002618
2023,Toscana,Massa-Carrara,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.000861
2023,Toscana,Massa-Carrara,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),10.390376
2023,Toscana,Massa-Carrara,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,1.329962
2023,Toscana,Massa-Carrara,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",0.043737
2023,Toscana,Massa-Carrara,Manifatturiera,Industria del tabacco,0.0
2023,Toscana,Massa-Carrara,Costruzioni,Ingegneria civile,0.286363
2023,Toscana,Massa-Carrara,Estrazione,Estrazione di carbone (esclusa torba),0.028397
2023,Toscana,Massa-Carrara,Manifatturiera,Industrie alimentari,7.382657
2023,Toscana,Massa-Carrara,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,0.304929
2023,Toscana,Massa-Carrara,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",1.786473
2023,Toscana,Massa-Carrara,Costruzioni,Lavori di costruzione specializzati,3.105152
2023,Toscana,Massa-Carrara,Manifatturiera,Fabbricazione di prodotti chimici,18.121958
2023,Toscana,Massa-Carrara,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,0.863194
2023,Toscana,Massa-Carrara,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,96.084791
2023,Toscana,Massa-Carrara,,,0.0
2023,Toscana,Massa-Carrara,Manifatturiera,Fabbricazione di carta e di prodotti di carta,51.519621
2023,Toscana,Massa-Carrara,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.001426
2023,Toscana,Massa-Carrara,Manifatturiera,Industrie tessili,0.209703
2023,Toscana,Massa-Carrara,Estrazione,Attività dei servizi di supporto all'estrazione,2.3e-05
2023,Toscana,Massa-Carrara,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",1.906517
2023,Toscana,Massa-Carrara,Manifatturiera,Fabbricazione di altri mezzi di trasporto,13.077285
2023,Toscana,Massa-Carrara,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",4.777465
2023,Toscana,Massa-Carrara,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",3.960537
2023,Toscana,Massa-Carrara,Manifatturiera,Fabbricazione di mobili,0.736559
2023,Toscana,Massa-Carrara,Manifatturiera,Fabbricazione di articoli in pelle e simili,0.009873
2023,Toscana,Massa-Carrara,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",25.756258
2023,Toscana,Massa-Carrara,Costruzioni,Costruzione di edifici,1.203842
2023,Toscana,Pisa,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",41.444628
2023,Toscana,Pisa,Fornitura di acqua,Gestione delle reti fognarie,2.615436
2023,Toscana,Pisa,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",5.509741
2023,Toscana,Pisa,Manifatturiera,Altre industrie manifatturiere,9.063352
2023,Toscana,Pisa,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",1.966898
2023,Toscana,Pisa,Manifatturiera,Fabbricazione di altri mezzi di trasporto,38.490031
2023,Toscana,Pisa,Manifatturiera,Fabbricazione di mobili,12.011334
2023,Toscana,Pisa,Estrazione,Altre attività di estrazione di minerali da cave e miniere,5.851882
2023,Toscana,Pisa,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,8.4491
2023,Toscana,Pisa,Estrazione,Estrazione di carbone (esclusa torba),0.088482
2023,Toscana,Pisa,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,21.996303
2023,Toscana,Pisa,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,20.621759
2023,Toscana,Pisa,Manifatturiera,Metallurgia,15.363478
2023,Toscana,Pisa,Manifatturiera,Industrie tessili,2.592977
2023,Toscana,Pisa,Manifatturiera,Fabbricazione di carta e di prodotti di carta,13.255611
2023,Toscana,Pisa,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",5.278156
2023,Toscana,Pisa,,,0.0
2023,Toscana,Pisa,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,3.152621
2023,Toscana,Pisa,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,0.097609
2023,Toscana,Pisa,Costruzioni,Lavori di costruzione specializzati,8.813059
2023,Toscana,Pisa,Estrazione,Estrazione di minerali metalliferi,0.0
2023,Toscana,Pisa,Manifatturiera,Fabbricazione di articoli in pelle e simili,155.325156
2023,Toscana,Pisa,Manifatturiera,Industria del tabacco,0.007136
2023,Toscana,Pisa,Estrazione,Attività dei servizi di supporto all'estrazione,0.016706
2023,Toscana,Pisa,Manifatturiera,Stampa e riproduzione di supporti registrati,2.608044
2023,Toscana,Pisa,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,130.619095
2023,Toscana,Pisa,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,25.062479
2023,Toscana,Pisa,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.0
2023,Toscana,Pisa,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",69.37132
2023,Toscana,Pisa,Costruzioni,Costruzione di edifici,3.180572
2023,Toscana,Pisa,Manifatturiera,Industrie alimentari,28.510839
2023,Toscana,Pisa,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",42.944313
2023,Toscana,Pisa,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),20.483236
2023,Toscana,Pisa,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.001948
2023,Toscana,Pisa,Manifatturiera,Fabbricazione di prodotti chimici,157.187387
2023,Toscana,Pisa,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,9.569897
2023,Toscana,Pisa,Manifatturiera,Industria delle bevande,7.949626
2023,Toscana,Pisa,Costruzioni,Ingegneria civile,3.078423
2023,Toscana,Pistoia,Manifatturiera,Industria delle bevande,5.784941
2023,Toscana,Pistoia,Manifatturiera,Industria del tabacco,0.009445
