year,month,region,sector,tension_type,monthly_imcei,consumption_Gwh
2015,3,Piemonte,MECCANICA,AT,29.168588,55.87
2015,3,Piemonte,CERAMICHE E VETRARIE,AT,6.241532,4.53
2015,3,Friuli-Venezia Giulia,MEZZI DI TRASPORTO,AT,5.053494,4.81
2015,3,Veneto,CERAMICHE E VETRARIE,AT,17.69123,12.84
2015,3,Lazio,ALTRI,AT,5.791215,17.11
2015,3,Marche,MECCANICA,AT,0.203611,0.39
2015,3,Campania,MEZZI DI TRASPORTO,AT,31.86538,30.33
2015,3,Toscana,CEMENTO CALCE E GESSO,AT,3.744364,5.46
2015,3,Umbria,METALLI NON FERROSI,AT,0.228738,0.5
2015,3,Marche,ALTRI,AT,8.035269,23.74
2015,3,Emilia-Romagna,MEZZI DI TRASPORTO,AT,0.966573,0.92
2015,3,Sicilia,METALLI NON FERROSI,AT,3.540862,7.74
2015,3,Umbria,SIDERURGIA,AT,8.643498,107.46
2015,3,Marche,ALTRI,MT,0.856389,1.698725
2015,3,Puglia,ALIMENTARE,MT,9.002862,5.641522
2015,3,Abruzzo,ALIMENTARE,MT,8.35517,5.235655
2015,3,Campania,METALLI NON FERROSI,MT,9.839236,7.026677
2015,3,Emilia-Romagna,ALTRI,MT,25.566328,50.71311
2015,3,Emilia-Romagna,METALLI NON FERROSI,MT,4.008645,2.862768
2015,3,Friuli-Venezia Giulia,CARTARIA,MT,5.137341,2.717333
2015,3,Lombardia,MEZZI DI TRASPORTO,MT,117.220922,4.311593
2015,3,Puglia,METALLI NON FERROSI,MT,0.698625,0.498922
2015,3,Umbria,CARTARIA,MT,1.190195,0.629539
2015,3,Piemonte,SIDERURGIA,AT,2.643884,32.87
2015,3,Lombardia,METALLI NON FERROSI,AT,46.593903,101.85
2015,3,Emilia-Romagna,ALTRI,AT,4.241024,12.53
2015,3,Friuli-Venezia Giulia,CERAMICHE E VETRARIE,AT,2.672974,1.94
2015,3,Veneto,ALIMENTARE,AT,71.991749,10.47
2015,3,Piemonte,METALLI NON FERROSI,AT,5.407363,11.82
2015,3,Abruzzo,ALTRI,AT,1.695733,5.01
2015,3,Toscana,ALTRI,AT,1.844659,5.45
2015,3,Toscana,MEZZI DI TRASPORTO,AT,5.284631,5.03
2015,3,Trentino-Alto Adige,ALTRI,AT,2.497906,7.38
2015,3,Trentino-Alto Adige,SIDERURGIA,AT,0,0
2015,3,Umbria,CHIMICA,AT,1.882879,5.22
2015,3,Sicilia,CHIMICA,AT,9.818385,27.22
2015,3,Sardegna,METALLI NON FERROSI,AT,29.191526,63.81
2015,3,Sicilia,MEZZI DI TRASPORTO,AT,1.050622,1
2015,3,Sicilia,SIDERURGIA,AT,1.285344,15.98
2015,3,Sardegna,CHIMICA,AT,20.794633,57.65
2015,3,Lombardia,MECCANICA,MT,25.961664,11.608535
2015,3,Molise,ALIMENTARE,MT,2.853044,1.787822
2015,3,Basilicata,ALIMENTARE,MT,2.676684,1.677308
2015,3,Lazio,ALTRI,MT,6.109752,12.119242
2015,3,Toscana,CARTARIA,MT,88.300487,46.70545
2015,3,Umbria,MECCANICA,MT,3.959903,1.770636
2015,3,Veneto,METALLI NON FERROSI,MT,26.607235,19.00152
2015,3,Lombardia,ALTRI,AT,14.902817,44.03
2015,3,Piemonte,CARTARIA,AT,92.145085,26.59
2015,3,Friuli-Venezia Giulia,CHIMICA,AT,3.195845,8.86
2015,3,Friuli-Venezia Giulia,CARTARIA,AT,7.970429,2.3
2015,3,Emilia-Romagna,CEMENTO CALCE E GESSO,AT,6.309184,9.2
2015,3,Liguria,MEZZI DI TRASPORTO,AT,4.265527,4.06
2015,3,Emilia-Romagna,SIDERURGIA,AT,0.729541,9.07
2015,3,Lazio,CARTARIA,AT,10.950676,3.16
2015,3,Marche,SIDERURGIA,AT,0.626585,7.79
2015,3,Umbria,ALTRI,AT,0,0
2015,3,Puglia,MEZZI DI TRASPORTO,AT,20.949413,19.94
2015,3,Lazio,CERAMICHE E VETRARIE,AT,6.131306,4.45
2015,3,Veneto,CEMENTO CALCE E GESSO,AT,8.318522,12.13
2015,3,Lazio,SIDERURGIA,AT,0.105369,1.31
2015,3,Molise,CEMENTO CALCE E GESSO,AT,4.773035,6.96
2015,3,Trentino-Alto Adige,METALLI NON FERROSI,AT,2.506967,5.48
2015,3,Puglia,MECCANICA,AT,0.866652,1.66
2015,3,Lombardia,ALTRI,MT,19.636391,38.950548
2015,3,Marche,MECCANICA,MT,1.365177,0.610427
2015,3,Marche,METALLI NON FERROSI,MT,4.030961,2.878705
2015,3,Piemonte,ALTRI,MT,4.958567,9.835763
2015,3,Piemonte,ALIMENTARE,MT,13.003284,8.148333
2015,3,Campania,ALTRI,MT,1.43853,2.853453
2015,3,Toscana,METALLI NON FERROSI,MT,3.845143,2.746003
2015,3,Trentino-Alto Adige,ALTRI,MT,1.580604,3.135269
2015,3,Umbria,METALLI NON FERROSI,MT,3.204476,2.288472
2015,3,Umbria,CHIMICA,MT,1.31356,0.714117
2015,3,Veneto,ALTRI,MT,12.95191,25.691277
2015,3,Veneto,CHIMICA,MT,2.990328,1.625692
2015,3,Puglia,ALIMENTARE,AT,0,0
2015,3,Lombardia,CARTARIA,AT,13.064572,3.77
2015,3,Lombardia,ALIMENTARE,AT,21.109328,3.07
2015,3,Emilia-Romagna,CHIMICA,AT,2.788248,7.73
2015,3,Veneto,METALLI NON FERROSI,AT,6.77979,14.82
2015,3,Campania,CHIMICA,AT,4.681949,12.98
2015,3,Puglia,CERAMICHE E VETRARIE,AT,0.606242,0.44
2015,3,Campania,ALTRI,AT,2.071434,6.12
2015,3,Toscana,CHIMICA,AT,3.718867,10.31
2015,3,Marche,CEMENTO CALCE E GESSO,AT,0.390895,0.57
2015,3,Abruzzo,CEMENTO CALCE E GESSO,AT,0.041147,0.06
2015,3,Lazio,MEZZI DI TRASPORTO,AT,0,0
2015,3,Basilicata,SIDERURGIA,AT,2.496689,31.04
2015,3,Umbria,CEMENTO CALCE E GESSO,AT,9.141459,13.33
2015,3,Toscana,MECCANICA,AT,6.88623,13.19
2015,3,Umbria,MECCANICA,AT,2.986295,5.72
2015,3,Abruzzo,CHIMICA,MT,4.888136,2.657435
2015,3,Basilicata,CARTARIA,MT,2.932228,1.550966
2015,3,Calabria,CHIMICA,MT,3.072711,1.670479
2015,3,Campania,ALIMENTARE,MT,5.632162,3.529318
2015,3,Liguria,METALLI NON FERROSI,MT,1.975578,1.410856
2015,3,Liguria,CARTARIA,MT,3.958573,2.093838
2015,3,Toscana,CHIMICA,MT,101.315796,55.080334
2015,3,Veneto,MECCANICA,MT,13.217719,5.91019
2015,3,Veneto,SIDERURGIA,MT,16.678346,1.172959
2015,3,Liguria,CERAMICHE E VETRARIE,AT,10.27855,7.46
2015,3,Lombardia,MEZZI DI TRASPORTO,AT,3.372498,3.21
2015,3,Toscana,CERAMICHE E VETRARIE,AT,9.603417,6.97
2015,3,Campania,CEMENTO CALCE E GESSO,AT,7.502443,10.94
2015,3,Puglia,SIDERURGIA,AT,2.071994,25.76
2015,3,Lazio,CEMENTO CALCE E GESSO,AT,13.42759,19.58
2015,3,Campania,CERAMICHE E VETRARIE,AT,0.027556,0.02
2015,3,Sicilia,CEMENTO CALCE E GESSO,AT,8.489968,12.38
2015,3,Sardegna,MECCANICA,AT,1.947357,3.73
2015,3,Basilicata,CEMENTO CALCE E GESSO,AT,0,0
2015,3,Lombardia,CARTARIA,MT,10.930197,5.781392
2015,3,Marche,CARTARIA,MT,2.712304,1.43464
2015,3,Piemonte,CARTARIA,MT,8.102096,4.285503
2015,3,Piemonte,MECCANICA,MT,6.31328,2.822929
2015,3,Piemonte,METALLI NON FERROSI,MT,2.588818,1.848801
2015,3,Puglia,MECCANICA,MT,1.136782,0.508302
2015,3,Abruzzo,ALTRI,MT,2.162965,4.290436
2015,3,Abruzzo,CARTARIA,MT,1.215469,0.642907
2015,3,Emilia-Romagna,CARTARIA,MT,3.195529,1.690235
2015,3,Emilia-Romagna,ALIMENTARE,MT,3.104083,1.945132
2015,3,Friuli-Venezia Giulia,ALTRI,MT,4.263921,8.457871
2015,3,Friuli-Venezia Giulia,METALLI NON FERROSI,MT,1.021195,0.729285
2015,3,Lazio,CHIMICA,MT,2.268479,1.233259
2015,3,Veneto,ALIMENTARE,MT,7.385189,4.627829
2015,3,Lombardia,CHIMICA,AT,42.757949,118.54
2015,3,Lombardia,MECCANICA,AT,24.381118,46.7
2015,3,Lombardia,CEMENTO CALCE E GESSO,AT,15.052891,21.95
2015,3,Piemonte,CHIMICA,AT,6.864213,19.03
2015,3,Piemonte,MEZZI DI TRASPORTO,AT,18.942724,18.03
2015,3,Friuli-Venezia Giulia,SIDERURGIA,AT,14.868329,184.85
2015,3,Emilia-Romagna,ALIMENTARE,AT,51.22622,7.45
2015,3,Liguria,SIDERURGIA,AT,1.214562,15.1
2015,3,Emilia-Romagna,MECCANICA,AT,22.637372,43.36
2015,3,Veneto,CHIMICA,AT,7.967969,22.09
2015,3,Veneto,SIDERURGIA,AT,14.514417,180.45
2015,3,Liguria,METALLI NON FERROSI,AT,0.150967,0.33
2015,3,Veneto,ALTRI,AT,2.964994,8.76
2015,3,Emilia-Romagna,CERAMICHE E VETRARIE,AT,11.408363,8.28
2015,3,Friuli-Venezia Giulia,MECCANICA,AT,1.712421,3.28
2015,3,Piemonte,ALIMENTARE,AT,3.162961,0.46
2015,3,Valle D'Aosta,MECCANICA,AT,0.06265,0.12
2015,3,Puglia,CHIMICA,AT,1.79631,4.98
2015,3,Abruzzo,CARTARIA,AT,13.930923,4.02
2015,3,Campania,SIDERURGIA,AT,0.052282,0.65
2015,3,Toscana,SIDERURGIA,AT,0.494673,6.15
2015,3,Campania,METALLI NON FERROSI,AT,3.206905,7.01
2015,3,Lazio,METALLI NON FERROSI,AT,2.388023,5.22
2015,3,Abruzzo,MECCANICA,AT,0,0
2015,3,Trentino-Alto Adige,MEZZI DI TRASPORTO,AT,1.41834,1.35
2015,3,Puglia,CEMENTO CALCE E GESSO,AT,10.176989,14.84
2015,3,Lombardia,CHIMICA,MT,29.790666,16.195696
2015,3,Puglia,ALTRI,MT,4.657077,9.237731
2015,3,Abruzzo,METALLI NON FERROSI,MT,1.02325,0.730752
2015,3,Emilia-Romagna,MECCANICA,MT,28.641459,12.806783
2015,3,Friuli-Venezia Giulia,MECCANICA,MT,6.959581,3.111917
2015,3,Toscana,ALTRI,MT,5.694834,11.296216
2015,3,Toscana,ALIMENTARE,MT,4.860904,3.04602
2015,3,Umbria,ALTRI,MT,2.830247,5.614049
2015,3,Veneto,CARTARIA,MT,7.576931,4.007724
2015,3,Lombardia,SIDERURGIA,AT,49.484146,615.21
2015,3,Lombardia,CERAMICHE E VETRARIE,AT,18.531701,13.45
2015,3,Piemonte,CEMENTO CALCE E GESSO,AT,8.085357,11.79
2015,3,Friuli-Venezia Giulia,METALLI NON FERROSI,AT,5.47141,11.96
2015,3,Veneto,MECCANICA,AT,10.03437,19.22
2015,3,Friuli-Venezia Giulia,CEMENTO CALCE E GESSO,AT,4.485007,6.54
2015,3,Valle D'Aosta,ALTRI,AT,1.414803,4.18
2015,3,Abruzzo,MEZZI DI TRASPORTO,AT,12.113677,11.53
2015,3,Toscana,METALLI NON FERROSI,AT,2.580163,5.64
2015,3,Sardegna,ALTRI,AT,0.768326,2.27
2015,3,Sardegna,CEMENTO CALCE E GESSO,AT,4.683884,6.83
2015,3,Calabria,CEMENTO CALCE E GESSO,AT,6.082877,8.87
2015,3,Marche,METALLI NON FERROSI,AT,0,0
2015,3,Lombardia,ALIMENTARE,MT,13.076741,8.194364
2015,3,Puglia,CHIMICA,MT,14.671085,7.975936
2015,3,Campania,CHIMICA,MT,4.480742,2.435955
2015,3,Emilia-Romagna,CHIMICA,MT,2.121998,1.153624
2015,3,Emilia-Romagna,SIDERURGIA,MT,80.691262,5.674877
2015,3,Friuli-Venezia Giulia,ALIMENTARE,MT,5.083957,3.185793
2015,3,Lazio,CARTARIA,MT,0,0
2015,3,Toscana,MECCANICA,MT,5.671652,2.53603
2015,3,Trentino-Alto Adige,CARTARIA,MT,1.623619,0.858793
2015,3,Umbria,SIDERURGIA,MT,16.322571,1.147938
2015,3,Piemonte,ALTRI,AT,11.017186,32.55
2015,3,Friuli-Venezia Giulia,ALTRI,AT,10.925799,32.28
2015,3,Liguria,ALTRI,AT,3.259462,9.63
2015,3,Veneto,CARTARIA,AT,22.14393,6.39
2015,3,Liguria,MECCANICA,AT,0.114858,0.22
2015,3,Valle D'Aosta,SIDERURGIA,AT,2.03419,25.29
2015,3,Puglia,ALTRI,AT,8.989753,26.56
2015,3,Toscana,CARTARIA,AT,24.846945,7.17
2015,3,Lazio,CHIMICA,AT,5.9877,16.6
2015,3,Molise,ALTRI,AT,1.17449,3.47
2015,3,Lazio,MECCANICA,AT,0.845769,1.62
2015,3,Sicilia,ALTRI,AT,14.296956,42.24
2015,3,Basilicata,ALTRI,AT,0.639708,1.89
2015,3,Sicilia,MECCANICA,AT,14.247553,27.29
2015,3,Basilicata,MEZZI DI TRASPORTO,AT,1.355303,1.29
2015,3,Umbria,ALIMENTARE,AT,3.713041,0.54
2015,3,Calabria,CHIMICA,AT,0.119033,0.33
2015,4,Lombardia,ALIMENTARE,MT,13.622112,8.536113
2015,4,Umbria,CARTARIA,MT,1.102097,0.58294
2015,4,Abruzzo,ALTRI,MT,1.990585,3.948504
2015,4,Campania,METALLI NON FERROSI,MT,8.810486,6.291996
2015,4,Friuli-Venezia Giulia,CARTARIA,MT,4.515579,2.388459
2015,4,Lazio,ALIMENTARE,MT,1.030864,0.645977
2015,4,Umbria,SIDERURGIA,MT,13.880716,0.976207
2015,4,Piemonte,ALTRI,AT,10.871644,32.12
2015,4,Lombardia,CERAMICHE E VETRARIE,AT,17.815234,12.93
2015,4,Friuli-Venezia Giulia,MEZZI DI TRASPORTO,AT,4.139453,3.94
2015,4,Veneto,MECCANICA,AT,8.812704,16.88
2015,4,Liguria,METALLI NON FERROSI,AT,0.146392,0.32
2015,4,Liguria,CERAMICHE E VETRARIE,AT,9.878981,7.17
2015,4,Emilia-Romagna,CEMENTO CALCE E GESSO,AT,8.345954,12.17
2015,4,Friuli-Venezia Giulia,MECCANICA,AT,1.550576,2.97
2015,4,Liguria,MECCANICA,AT,0.099195,0.19
2015,4,Puglia,ALTRI,AT,7.581719,22.4
2015,4,Toscana,CHIMICA,AT,3.466373,9.61
2015,4,Campania,CEMENTO CALCE E GESSO,AT,5.287371,7.71
2015,4,Abruzzo,MEZZI DI TRASPORTO,AT,11.640897,11.08
2015,4,Lazio,CEMENTO CALCE E GESSO,AT,10.979352,16.01
2015,4,Toscana,CEMENTO CALCE E GESSO,AT,3.408331,4.97
2015,4,Toscana,MEZZI DI TRASPORTO,AT,4.654258,4.43
2015,4,Sardegna,MECCANICA,AT,1.801175,3.45
2015,4,Sicilia,METALLI NON FERROSI,AT,0.494074,1.08
2015,4,Umbria,ALIMENTARE,AT,4.125602,0.6
2015,4,Lombardia,METALLI NON FERROSI,MT,38.0886,27.200921
2015,4,Piemonte,METALLI NON FERROSI,MT,2.289668,1.635163
2015,4,Puglia,CHIMICA,MT,14.005463,7.61407
2015,4,Puglia,METALLI NON FERROSI,MT,0.721491,0.515252
2015,4,Umbria,ALTRI,MT,2.163928,4.292346
2015,4,Umbria,MECCANICA,MT,3.740286,1.672437
2015,4,Calabria,ALTRI,MT,0.856921,1.69978
2015,4,Emilia-Romagna,METALLI NON FERROSI,MT,3.458913,2.470178
2015,4,Lazio,ALTRI,MT,5.330031,10.572595
2015,4,Liguria,CARTARIA,MT,3.985535,2.108099
2015,4,Lombardia,MEZZI DI TRASPORTO,MT,110.232394,4.054542
2015,4,Veneto,METALLI NON FERROSI,MT,25.20768,18.00203
2015,4,Piemonte,CARTARIA,AT,61.71884,17.81
2015,4,Friuli-Venezia Giulia,CHIMICA,AT,1.864844,5.17
2015,4,Emilia-Romagna,CHIMICA,AT,2.770213,7.68
2015,4,Friuli-Venezia Giulia,ALTRI,AT,10.194705,30.12
2015,4,Veneto,CHIMICA,AT,6.665825,18.48
2015,4,Emilia-Romagna,CERAMICHE E VETRARIE,AT,11.008795,7.99
2015,4,Friuli-Venezia Giulia,CEMENTO CALCE E GESSO,AT,3.360326,4.9
2015,4,Valle D'Aosta,MECCANICA,AT,0.057429,0.11
2015,4,Puglia,CERAMICHE E VETRARIE,AT,0.551129,0.4
2015,4,Lazio,CARTARIA,AT,8.247661,2.38
2015,4,Toscana,METALLI NON FERROSI,AT,2.383449,5.21
2015,4,Umbria,METALLI NON FERROSI,AT,0.201289,0.44
2015,4,Sicilia,ALTRI,AT,13.508322,39.91
2015,4,Umbria,CHIMICA,AT,1.900914,5.27
2015,4,Sicilia,MEZZI DI TRASPORTO,AT,1.02961,0.98
2015,4,Calabria,CEMENTO CALCE E GESSO,AT,5.952578,8.68
2015,4,Marche,METALLI NON FERROSI,AT,0,0
2015,4,Puglia,MECCANICA,AT,0.824886,1.58
2015,4,Lombardia,CHIMICA,MT,28.043868,15.246049
2015,4,Piemonte,ALIMENTARE,MT,12.495509,7.830142
2015,4,Puglia,ALTRI,MT,4.402546,8.732846
2015,4,Toscana,METALLI NON FERROSI,MT,3.390001,2.420965
2015,4,Toscana,ALIMENTARE,MT,4.256681,2.667392
2015,4,Trentino-Alto Adige,MECCANICA,MT,5.146504,2.301215
2015,4,Abruzzo,CHIMICA,MT,4.136807,2.248975
2015,4,Basilicata,ALIMENTARE,MT,2.979191,1.86687
2015,4,Campania,CARTARIA,MT,9.792449,5.179594
2015,4,Emilia-Romagna,ALTRI,MT,24.978915,49.547923
2015,4,Emilia-Romagna,MECCANICA,MT,24.163774,10.804624
2015,4,Friuli-Venezia Giulia,ALTRI,MT,4.105834,8.144291
2015,4,Lazio,CARTARIA,MT,0,0
2015,4,Veneto,MECCANICA,MT,12.405937,5.547208
2015,4,Veneto,CHIMICA,MT,2.5584,1.390874
2015,4,Veneto,ALIMENTARE,MT,6.204106,3.88772
2015,4,Lombardia,ALTRI,AT,15.193901,44.89
2015,4,Piemonte,MECCANICA,AT,28.615184,54.81
2015,4,Veneto,ALTRI,AT,1.976663,5.84
2015,4,Veneto,ALIMENTARE,AT,72.060509,10.48
2015,4,Piemonte,METALLI NON FERROSI,AT,4.844668,10.59
2015,4,Piemonte,ALIMENTARE,AT,16.846207,2.45
2015,4,Puglia,CHIMICA,AT,1.724169,4.78
2015,4,Toscana,CARTARIA,AT,25.540025,7.37
2015,4,Lazio,MEZZI DI TRASPORTO,AT,8.720167,8.3
2015,4,Lazio,CERAMICHE E VETRARIE,AT,5.607734,4.07
2015,4,Veneto,CEMENTO CALCE E GESSO,AT,8.291091,12.09
2015,4,Sardegna,METALLI NON FERROSI,AT,28.555635,62.42
2015,4,Basilicata,CEMENTO CALCE E GESSO,AT,0,0
2015,4,Lombardia,CARTARIA,MT,10.233035,5.412637
2015,4,Marche,MECCANICA,MT,1.314775,0.58789
2015,4,Marche,CARTARIA,MT,2.974005,1.573063
2015,4,Puglia,ALIMENTARE,MT,7.120823,4.462168
2015,4,Abruzzo,MECCANICA,MT,6.583264,2.94365
2015,4,Basilicata,CARTARIA,MT,2.692505,1.424167
2015,4,Emilia-Romagna,SIDERURGIA,MT,71.040401,4.996148
2015,4,Liguria,METALLI NON FERROSI,MT,1.984137,1.416969
2015,4,Puglia,ALIMENTARE,AT,0,0
2015,4,Lombardia,SIDERURGIA,AT,44.189944,549.39
2015,4,Lombardia,MECCANICA,AT,24.370677,46.68
2015,4,Friuli-Venezia Giulia,SIDERURGIA,AT,12.992595,161.53
2015,4,Liguria,SIDERURGIA,AT,1.333605,16.58
2015,4,Emilia-Romagna,ALTRI,AT,3.266232,9.65
2015,4,Veneto,CARTARIA,AT,21.693427,6.26
2015,4,Valle D'Aosta,SIDERURGIA,AT,1.800125,22.38
2015,4,Campania,CHIMICA,AT,4.642271,12.87
2015,4,Puglia,MEZZI DI TRASPORTO,AT,19.835753,18.88
2015,4,Lazio,SIDERURGIA,AT,0.069978,0.87
2015,4,Molise,ALTRI,AT,1.17449,3.47
2015,4,Lazio,MECCANICA,AT,0.72047,1.38
2015,4,Basilicata,ALTRI,AT,0.392625,1.16
2015,4,Basilicata,SIDERURGIA,AT,1.93606,24.07
2015,4,Sardegna,CEMENTO CALCE E GESSO,AT,2.413949,3.52
2015,4,Lombardia,ALTRI,MT,17.820264,35.348095
2015,4,Piemonte,MECCANICA,MT,4.680982,2.093061
2015,4,Toscana,CARTARIA,MT,82.832374,43.813159
2015,4,Umbria,METALLI NON FERROSI,MT,3.04997,2.178131
2015,4,Emilia-Romagna,CHIMICA,MT,1.676036,0.911177
2015,4,Veneto,CARTARIA,MT,6.053303,3.201819
2015,4,Lombardia,CEMENTO CALCE E GESSO,AT,15.402639,22.46
2015,4,Lombardia,CARTARIA,AT,12.821994,3.7
2015,4,Lombardia,ALIMENTARE,AT,20.146688,2.93
2015,4,Piemonte,CHIMICA,AT,4.894764,13.57
2015,4,Campania,ALTRI,AT,2.325286,6.87
2015,4,Marche,MECCANICA,AT,0.177507,0.34
2015,4,Campania,MEZZI DI TRASPORTO,AT,27.263654,25.95
2015,4,Abruzzo,CARTARIA,AT,10.188287,2.94
2015,4,Marche,CEMENTO CALCE E GESSO,AT,0.411469,0.6
2015,4,Campania,METALLI NON FERROSI,AT,2.92327,6.39
2015,4,Lazio,METALLI NON FERROSI,AT,2.209608,4.83
2015,4,Abruzzo,MECCANICA,AT,0.005221,0.01
2015,4,Trentino-Alto Adige,MEZZI DI TRASPORTO,AT,1.659984,1.58
2015,4,Trentino-Alto Adige,ALTRI,AT,2.010509,5.94
2015,4,Sicilia,CEMENTO CALCE E GESSO,AT,11.452541,16.7
2015,4,Sardegna,ALTRI,AT,0.687093,2.03
2015,4,Sicilia,MECCANICA,AT,13.939526,26.7
2015,4,Sicilia,SIDERURGIA,AT,1.163084,14.46
2015,4,Umbria,SIDERURGIA,AT,8.455281,105.12
2015,4,Lombardia,MECCANICA,MT,21.724948,9.714124
2015,4,Marche,ALTRI,MT,0.988855,1.961482
2015,4,Toscana,CHIMICA,MT,92.186656,50.117277
2015,4,Toscana,MECCANICA,MT,5.379896,2.405574
2015,4,Campania,ALIMENTARE,MT,5.794523,3.63106
2015,4,Emilia-Romagna,ALIMENTARE,MT,2.91833,1.828732
2015,4,Friuli-Venezia Giulia,ALIMENTARE,MT,5.341538,3.347203
2015,4,Friuli-Venezia Giulia,METALLI NON FERROSI,MT,1.035036,0.739169
2015,4,Lazio,CHIMICA,MT,0.694901,0.377783
2015,4,Piemonte,SIDERURGIA,AT,2.356733,29.3
2015,4,Piemonte,CERAMICHE E VETRARIE,AT,6.296645,4.57
2015,4,Piemonte,CEMENTO CALCE E GESSO,AT,7.38586,10.77
2015,4,Piemonte,MEZZI DI TRASPORTO,AT,17.913114,17.05
2015,4,Veneto,SIDERURGIA,AT,11.94775,148.54
2015,4,Friuli-Venezia Giulia,CARTARIA,AT,7.000116,2.02
2015,4,Friuli-Venezia Giulia,CERAMICHE E VETRARIE,AT,2.493857,1.81
2015,4,Lombardia,MEZZI DI TRASPORTO,AT,7.711569,7.34
2015,4,Toscana,SIDERURGIA,AT,0.557412,6.93
2015,4,Abruzzo,CEMENTO CALCE E GESSO,AT,0.041147,0.06
2015,4,Campania,CERAMICHE E VETRARIE,AT,0.013778,0.01
2015,4,Trentino-Alto Adige,SIDERURGIA,AT,0,0
2015,4,Molise,CEMENTO CALCE E GESSO,AT,5.465674,7.97
2015,4,Umbria,CEMENTO CALCE E GESSO,AT,9.340336,13.62
2015,4,Molise,ALIMENTARE,MT,1.528317,0.957699
2015,4,Puglia,MECCANICA,MT,1.065816,0.47657
2015,4,Toscana,ALTRI,MT,5.594294,11.096786
2015,4,Trentino-Alto Adige,ALTRI,MT,1.503237,2.981806
2015,4,Trentino-Alto Adige,CARTARIA,MT,2.723805,1.440723
2015,4,Abruzzo,ALIMENTARE,MT,8.759417,5.488971
2015,4,Abruzzo,CARTARIA,MT,1.015621,0.5372
2015,4,Campania,ALTRI,MT,1.549014,3.072608
2015,4,Emilia-Romagna,CARTARIA,MT,2.87673,1.521611
2015,4,Friuli-Venezia Giulia,MECCANICA,MT,6.64,2.969019
2015,4,Veneto,SIDERURGIA,MT,19.185599,1.34929
2015,4,Lombardia,METALLI NON FERROSI,AT,40.829708,89.25
2015,4,Emilia-Romagna,ALIMENTARE,AT,47.375659,6.89
2015,4,Friuli-Venezia Giulia,METALLI NON FERROSI,AT,5.146602,11.25
2015,4,Veneto,CERAMICHE E VETRARIE,AT,17.553448,12.74
2015,4,Valle D'Aosta,ALTRI,AT,0.033847,0.1
2015,4,Abruzzo,ALTRI,AT,1.431726,4.23
2015,4,Marche,SIDERURGIA,AT,0.615324,7.65
2015,4,Umbria,ALTRI,AT,0,0
2015,4,Lazio,CHIMICA,AT,5.814562,16.12
2015,4,Trentino-Alto Adige,METALLI NON FERROSI,AT,2.406322,5.26
2015,4,Emilia-Romagna,MEZZI DI TRASPORTO,AT,0.987585,0.94
2015,4,Toscana,MECCANICA,AT,6.353709,12.17
2015,4,Umbria,MECCANICA,AT,2.808788,5.38
2015,4,Marche,METALLI NON FERROSI,MT,4.553725,3.252036
2015,4,Piemonte,ALTRI,MT,4.541393,9.008261
2015,4,Piemonte,CARTARIA,MT,6.534583,3.456387
2015,4,Umbria,CHIMICA,MT,1.113121,0.605148
2015,4,Abruzzo,METALLI NON FERROSI,MT,1.084406,0.774427
2015,4,Calabria,CHIMICA,MT,2.931903,1.593929
2015,4,Campania,CHIMICA,MT,4.394994,2.389338
2015,4,Campania,MECCANICA,MT,1.912185,0.855017
2015,4,Veneto,ALTRI,MT,11.731495,23.270475
2015,4,Lombardia,CHIMICA,AT,40.770465,113.03
2015,4,Emilia-Romagna,MECCANICA,AT,21.055471,40.33
2015,4,Liguria,ALTRI,AT,3.235769,9.56
2015,4,Liguria,MEZZI DI TRASPORTO,AT,4.139453,3.94
2015,4,Emilia-Romagna,SIDERURGIA,AT,0.736781,9.16
2015,4,Veneto,METALLI NON FERROSI,AT,6.130175,13.4
2015,4,Toscana,CERAMICHE E VETRARIE,AT,9.121179,6.62
2015,4,Lazio,ALTRI,AT,5.828447,17.22
2015,4,Campania,SIDERURGIA,AT,0.053087,0.66
2015,4,Toscana,ALTRI,AT,2.802528,8.28
2015,4,Puglia,SIDERURGIA,AT,3.144991,39.1
2015,4,Puglia,CEMENTO CALCE E GESSO,AT,9.319762,13.59
2015,4,Marche,ALTRI,AT,7.463255,22.05
2015,4,Basilicata,MEZZI DI TRASPORTO,AT,1.071635,1.02
2015,4,Sicilia,CHIMICA,AT,10.68047,29.61
2015,4,Sardegna,CHIMICA,AT,19.481667,54.01
2015,4,Calabria,CHIMICA,AT,0.068534,0.19
2015,5,Abruzzo,CHIMICA,MT,4.30309,2.339375
2015,5,Campania,ALTRI,MT,1.411791,2.800415
2015,5,Campania,CHIMICA,MT,4.338859,2.358821
2015,5,Campania,CARTARIA,MT,11.200242,5.924229
2015,5,Emilia-Romagna,ALTRI,MT,24.391136,48.382012
2015,5,Friuli-Venezia Giulia,MECCANICA,MT,6.229458,2.785449
2015,5,Liguria,METALLI NON FERROSI,MT,1.884743,1.345987
2015,5,Lombardia,METALLI NON FERROSI,MT,39.213362,28.004168
2015,5,Lombardia,ALIMENTARE,MT,15.831262,9.920447
2015,5,Lombardia,CHIMICA,MT,25.645377,13.94211
2015,5,Puglia,MECCANICA,MT,1.1159,0.498965
2015,5,Trentino-Alto Adige,MECCANICA,MT,5.091297,2.27653
2015,5,Trentino-Alto Adige,CARTARIA,MT,1.821945,0.963695
2015,5,Umbria,MECCANICA,MT,4.090705,1.829124
