zone,lat,lon,time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration
IT-North,45.46,9.19,2022-03-04,3,12.5,2.5,6.7,9.7,-0.2,3.5,0.0,0.0,0.0,0.0,13.8,24.5,71,11.16,1.78,31655.42
IT-North,45.46,9.19,2022-03-05,3,9.8,1.7,5.2,6.4,-2.5,1.2,0.0,0.0,0.0,0.0,14.9,28.8,88,13.85,2.1,39600.0
IT-North,45.46,9.19,2022-03-06,3,9.3,-0.2,4.0,6.0,-3.9,0.3,0.0,0.0,0.0,0.0,9.4,19.8,88,13.11,1.83,38250.94
IT-North,45.46,9.19,2022-03-07,2,10.1,-2.2,3.7,7.4,-5.9,0.2,0.0,0.0,0.0,0.0,10.6,18.7,93,15.26,1.99,39600.0
IT-North,45.46,9.19,2022-03-08,3,8.8,0.3,4.0,5.3,-3.3,0.0,0.0,0.0,0.0,0.0,15.2,28.1,74,10.54,1.67,28736.11
IT-North,45.46,9.19,2022-03-09,1,11.7,-3.5,3.9,8.3,-7.4,0.6,0.0,0.0,0.0,0.0,8.4,20.9,271,15.84,2.04,39600.0
IT-North,45.46,9.19,2022-03-10,2,13.7,-2.9,6.1,10.8,-5.9,3.2,0.0,0.0,0.0,0.0,6.9,16.9,302,16.06,2.16,39600.0
IT-North,45.46,9.19,2022-03-11,3,11.1,2.7,6.6,6.9,-0.9,2.7,0.0,0.0,0.0,0.0,19.5,38.5,88,11.74,1.91,30267.23
IT-North,45.46,9.19,2022-03-12,3,9.2,2.3,5.5,6.0,-1.6,1.7,0.0,0.0,0.0,0.0,14.4,27.4,82,7.1,1.45,9885.74
IT-North,45.46,9.19,2022-03-13,3,9.7,-0.4,5.1,6.4,-4.2,1.5,0.0,0.0,0.0,0.0,9.1,21.2,80,14.7,2.1,39600.0
IT-North,45.46,9.19,2022-03-14,51,11.5,5.5,8.1,8.4,2.6,5.2,0.2,0.2,0.0,2.0,8.2,18.7,246,9.21,1.63,21161.47
IT-North,45.46,9.19,2022-03-15,51,14.2,6.5,10.1,11.8,4.2,7.9,0.2,0.2,0.0,2.0,8.7,16.2,313,14.54,2.25,35172.06
IT-North,45.46,9.19,2022-03-16,3,16.4,8.2,11.5,13.6,5.4,9.0,0.0,0.0,0.0,0.0,14.8,28.1,256,13.81,2.33,39600.0
IT-North,45.46,9.19,2022-03-17,3,14.8,8.8,11.3,12.6,7.3,9.3,0.0,0.0,0.0,0.0,12.6,24.8,81,6.44,1.34,2548.01
IT-North,45.46,9.19,2022-03-18,3,14.9,6.8,10.2,11.5,4.9,7.6,0.0,0.0,0.0,0.0,14.3,27.0,60,6.13,1.54,2596.57
IT-North,45.46,9.19,2022-03-19,3,14.0,4.8,9.3,11.0,1.5,5.6,0.0,0.0,0.0,0.0,17.3,30.2,92,16.81,3.07,38147.52
IT-North,45.46,9.19,2022-03-20,2,14.2,2.0,7.9,10.2,-1.9,4.0,0.0,0.0,0.0,0.0,13.6,28.8,86,17.0,2.96,39655.32
IT-North,45.46,9.19,2022-03-21,2,13.6,2.0,7.9,11.0,-1.9,4.3,0.0,0.0,0.0,0.0,10.8,23.0,102,18.18,2.91,40009.57
IT-North,45.46,9.19,2022-03-22,0,14.4,1.0,7.8,11.5,-2.5,4.7,0.0,0.0,0.0,0.0,8.7,23.0,86,18.43,2.73,40568.01
IT-North,45.46,9.19,2022-03-23,0,18.2,1.2,9.3,15.6,-2.4,6.0,0.0,0.0,0.0,0.0,10.4,18.7,273,18.8,3.2,40800.06
IT-North,45.46,9.19,2022-03-24,0,20.3,1.2,11.3,17.6,-1.7,8.2,0.0,0.0,0.0,0.0,10.5,18.0,265,19.04,3.32,41359.93
IT-North,45.46,9.19,2022-03-25,3,19.9,5.8,12.3,17.2,1.3,8.9,0.0,0.0,0.0,0.0,11.1,23.8,278,18.35,3.62,40751.2
IT-North,45.46,9.19,2022-03-26,0,20.5,2.8,12.3,17.8,-0.1,9.3,0.0,0.0,0.0,0.0,9.0,22.7,39,19.29,3.54,42153.35
IT-North,45.46,9.19,2022-03-27,1,21.2,5.1,13.6,18.7,1.9,10.8,0.0,0.0,0.0,0.0,9.0,23.0,71,19.41,3.72,42714.2
IT-North,45.46,9.19,2022-03-28,1,21.0,4.3,12.8,18.7,1.0,9.7,0.0,0.0,0.0,0.0,11.1,19.4,203,19.83,3.7,43275.71
IT-North,45.46,9.19,2022-03-29,3,18.4,5.9,11.9,16.6,3.2,9.2,0.0,0.0,0.0,0.0,11.4,20.2,88,17.9,3.17,36000.0
IT-North,45.46,9.19,2022-03-30,51,12.6,8.8,10.4,10.7,6.0,8.2,2.1,2.1,0.0,12.0,14.5,27.7,69,5.69,1.13,0.0
IT-North,45.46,9.19,2022-03-31,61,15.5,9.1,11.6,13.7,8.3,10.2,7.6,7.6,0.0,16.0,8.8,20.5,244,12.02,1.94,27550.1
IT-North,45.46,9.19,2022-04-01,63,14.4,7.5,10.2,13.1,4.7,8.5,17.5,17.5,0.0,17.0,14.6,31.3,20,13.38,1.89,35524.81
IT-North,45.46,9.19,2022-04-02,51,9.1,4.4,6.8,6.1,0.3,3.5,0.9,0.9,0.0,5.0,18.3,32.4,32,7.37,1.36,1087.34
IT-North,45.46,9.19,2022-04-03,53,9.9,1.9,6.2,7.2,-1.0,3.6,1.9,1.9,0.0,8.0,10.3,24.1,64,12.25,1.6,30511.2
IT-North,45.46,9.19,2022-04-04,61,12.6,5.0,8.2,10.1,2.0,5.5,2.9,2.9,0.0,7.0,13.2,22.7,67,14.98,2.16,38593.13
IT-North,45.46,9.19,2022-04-05,0,17.3,1.6,9.3,14.6,-1.2,6.7,0.0,0.0,0.0,0.0,11.6,25.9,258,20.85,3.17,46221.66
IT-North,45.46,9.19,2022-04-06,3,17.3,4.5,10.6,15.5,1.9,8.4,0.0,0.0,0.0,0.0,14.2,23.4,105,19.0,2.97,43200.0
IT-North,45.46,9.19,2022-04-07,3,20.6,6.1,12.6,18.2,3.3,10.0,0.0,0.0,0.0,0.0,20.4,37.4,256,18.93,3.52,42991.47
IT-North,45.46,9.19,2022-04-08,3,21.8,7.0,14.8,20.8,4.7,13.2,0.0,0.0,0.0,0.0,20.6,34.2,246,18.77,3.46,44328.54
IT-North,45.46,9.19,2022-04-09,3,18.0,7.2,13.0,10.3,4.5,8.1,0.0,0.0,0.0,0.0,38.6,67.7,333,22.32,4.92,46129.86
IT-North,45.46,9.19,2022-04-10,1,17.2,2.9,10.0,13.9,0.2,6.9,0.0,0.0,0.0,0.0,13.4,26.6,271,22.51,3.78,46679.49
IT-North,45.46,9.19,2022-04-11,3,17.3,3.5,10.9,15.3,0.5,8.1,0.0,0.0,0.0,0.0,13.8,24.1,258,21.78,3.73,45401.97
IT-North,45.46,9.19,2022-04-12,3,19.0,5.7,12.4,17.3,2.3,9.6,0.0,0.0,0.0,0.0,10.0,21.2,238,20.89,3.81,44312.07
IT-North,45.46,9.19,2022-04-13,51,20.5,7.8,14.1,19.2,5.6,12.1,0.2,0.2,0.0,1.0,10.5,22.3,88,21.02,3.8,43194.38
IT-North,45.46,9.19,2022-04-14,3,23.3,8.1,15.5,22.0,6.2,13.9,0.0,0.0,0.0,0.0,10.5,20.9,92,22.18,4.08,46800.0
IT-North,45.46,9.19,2022-04-15,3,24.8,8.8,17.0,24.3,6.4,15.5,0.0,0.0,0.0,0.0,12.3,20.5,96,22.36,4.41,46800.0
IT-North,45.46,9.19,2022-04-16,3,24.8,10.6,17.6,22.8,8.9,15.2,0.0,0.0,0.0,0.0,27.5,49.7,83,21.73,4.91,46800.0
IT-North,45.46,9.19,2022-04-17,3,17.9,9.1,13.6,16.3,5.6,10.3,0.0,0.0,0.0,0.0,15.0,29.5,106,23.09,4.51,45207.66
IT-North,45.46,9.19,2022-04-18,3,19.3,7.3,13.3,17.2,3.9,10.2,0.0,0.0,0.0,0.0,10.3,22.3,102,23.61,4.43,46800.0
IT-North,45.46,9.19,2022-04-19,3,21.3,6.6,13.8,18.8,3.7,11.0,0.0,0.0,0.0,0.0,22.3,38.5,220,23.31,4.48,43200.0
IT-North,45.46,9.19,2022-04-20,3,16.2,9.2,12.8,13.3,5.7,10.0,0.0,0.0,0.0,0.0,20.9,37.8,90,9.19,2.24,7208.65
IT-North,45.46,9.19,2022-04-21,3,15.6,10.9,12.6,11.7,7.3,9.2,0.0,0.0,0.0,0.0,14.7,31.7,94,10.07,2.75,11381.13
IT-North,45.46,9.19,2022-04-22,51,17.8,9.2,13.2,15.9,6.7,11.1,0.5,0.5,0.0,3.0,13.7,30.2,205,14.72,2.7,23929.79
IT-North,45.46,9.19,2022-04-23,63,17.5,11.2,13.1,14.7,8.5,11.0,17.2,17.2,0.0,14.0,26.4,46.4,86,7.18,1.53,2629.14
IT-North,45.46,9.19,2022-04-24,55,16.7,9.0,12.3,15.4,6.1,10.2,2.8,2.8,0.0,7.0,19.1,38.5,82,15.89,2.55,35467.54
IT-North,45.46,9.19,2022-04-25,63,19.7,8.2,13.6,19.0,6.5,12.4,4.9,4.9,0.0,5.0,10.7,22.7,265,20.02,3.24,41887.6
IT-North,45.46,9.19,2022-04-26,63,18.6,10.8,14.2,17.7,10.1,13.5,5.6,5.6,0.0,11.0,12.2,27.7,13,16.35,2.63,44648.54
IT-North,45.46,9.19,2022-04-27,2,21.5,9.5,15.2,20.8,8.3,14.1,0.0,0.0,0.0,0.0,10.5,22.3,124,22.81,3.89,47066.15
IT-North,45.46,9.19,2022-04-28,3,22.3,10.3,16.0,21.3,7.7,13.9,0.0,0.0,0.0,0.0,13.6,26.3,93,23.46,4.48,47021.98
IT-North,45.46,9.19,2022-04-29,3,22.0,11.6,16.3,21.3,9.8,14.4,0.0,0.0,0.0,0.0,13.3,28.8,99,24.2,4.64,46360.86
IT-North,45.46,9.19,2022-04-30,3,21.2,12.0,16.5,19.5,9.8,14.4,0.0,0.0,0.0,0.0,11.9,27.4,59,21.84,4.3,46800.0
IT-North,45.46,9.19,2022-05-01,3,22.1,10.1,16.2,21.1,8.6,14.4,0.0,0.0,0.0,0.0,13.7,27.0,65,22.1,4.19,46800.0
IT-North,45.46,9.19,2022-05-02,2,22.2,9.9,16.4,21.6,8.7,15.0,0.0,0.0,0.0,0.0,14.8,27.0,90,23.67,4.47,47509.26
IT-North,45.46,9.19,2022-05-03,51,21.6,12.1,16.7,21.0,10.7,15.2,0.5,0.5,0.0,3.0,21.1,39.6,336,17.29,3.52,29458.98
IT-North,45.46,9.19,2022-05-04,61,19.7,12.2,15.3,20.1,11.5,14.8,6.5,6.5,0.0,9.0,12.9,25.2,323,18.14,3.08,41194.59
IT-North,45.46,9.19,2022-05-05,63,20.0,10.6,14.3,18.0,9.5,13.6,14.4,14.4,0.0,9.0,12.9,32.4,350,11.74,2.09,16969.82
IT-North,45.46,9.19,2022-05-06,61,15.4,12.7,13.8,15.2,11.4,13.4,11.3,11.3,0.0,22.0,11.2,19.1,48,5.67,1.11,0.0
IT-North,45.46,9.19,2022-05-07,53,20.5,11.9,15.9,20.1,11.8,15.6,1.6,1.6,0.0,5.0,11.6,24.8,87,18.08,3.18,42197.03
IT-North,45.46,9.19,2022-05-08,53,21.1,12.3,16.4,20.5,11.7,16.4,1.6,1.6,0.0,4.0,10.1,25.6,27,14.34,2.63,27000.42
IT-North,45.46,9.19,2022-05-09,3,24.6,11.9,18.0,25.4,11.1,18.1,0.0,0.0,0.0,0.0,9.1,18.0,4,23.86,4.26,48708.29
IT-North,45.46,9.19,2022-05-10,51,25.1,13.8,19.6,25.8,13.4,19.6,0.1,0.1,0.0,1.0,12.6,22.7,268,24.54,4.63,48678.23
IT-North,45.46,9.19,2022-05-11,3,27.1,13.7,20.7,27.5,12.8,20.1,0.0,0.0,0.0,0.0,15.3,27.4,248,25.6,5.41,49358.77
IT-North,45.46,9.19,2022-05-12,3,27.6,14.9,20.4,28.4,14.3,19.8,0.0,0.0,0.0,0.0,18.4,31.0,248,25.35,5.38,47552.8
IT-North,45.46,9.19,2022-05-13,3,26.9,14.4,20.4,27.7,13.7,19.8,0.0,0.0,0.0,0.0,17.1,31.3,252,23.76,5.1,46755.39
IT-North,45.46,9.19,2022-05-14,55,27.1,15.9,21.2,29.1,15.2,21.9,1.7,1.7,0.0,5.0,15.3,26.6,245,22.58,4.58,43200.0
IT-North,45.46,9.19,2022-05-15,53,28.5,16.3,22.1,29.6,16.7,23.0,0.9,0.9,0.0,1.0,11.3,26.3,154,22.47,4.61,41214.03
IT-North,45.46,9.19,2022-05-16,63,27.9,16.9,22.2,28.8,17.7,22.7,4.1,4.1,0.0,2.0,13.8,26.3,273,22.26,4.78,44995.6
IT-North,45.46,9.19,2022-05-17,3,31.0,15.7,23.4,31.4,16.0,23.5,0.0,0.0,0.0,0.0,13.3,23.0,246,26.0,5.8,48980.44
IT-North,45.46,9.19,2022-05-18,51,29.3,16.9,23.3,29.4,17.0,22.8,0.1,0.1,0.0,1.0,22.1,44.6,92,23.5,5.75,50086.14
IT-North,45.46,9.19,2022-05-19,51,27.7,17.9,23.1,27.3,16.1,21.8,0.2,0.2,0.0,1.0,20.2,34.6,102,22.24,5.72,48038.66
IT-North,45.46,9.19,2022-05-20,3,30.5,16.3,23.8,30.8,16.4,23.4,0.0,0.0,0.0,0.0,18.0,32.4,219,26.1,6.21,50801.64
IT-North,45.46,9.19,2022-05-21,3,32.3,17.5,24.7,33.7,17.3,24.8,0.0,0.0,0.0,0.0,16.9,29.9,255,25.21,6.21,50369.37
IT-North,45.46,9.19,2022-05-22,3,29.7,17.6,24.2,31.6,18.5,25.3,0.0,0.0,0.0,0.0,18.2,32.4,254,23.86,5.17,46479.99
IT-North,45.46,9.19,2022-05-23,3,28.7,18.5,23.3,29.3,19.4,23.3,0.0,0.0,0.0,0.0,19.3,36.4,241,22.1,5.27,48575.63
IT-North,45.46,9.19,2022-05-24,61,27.7,18.6,22.2,28.5,17.1,22.0,2.0,2.0,0.0,2.0,19.8,37.4,323,21.17,4.88,46728.69
IT-North,45.46,9.19,2022-05-25,63,24.9,17.1,20.3,27.0,17.7,21.9,10.9,10.9,0.0,14.0,12.1,23.0,355,17.17,3.28,29808.79
IT-North,45.46,9.19,2022-05-26,63,27.4,16.7,21.0,30.7,17.7,22.9,6.9,6.9,0.0,7.0,18.3,37.4,46,20.96,3.93,48510.03
IT-North,45.46,9.19,2022-05-27,3,29.8,19.0,24.1,32.5,19.4,26.1,0.0,0.0,0.0,0.0,12.6,23.0,311,25.02,5.14,48153.06
IT-North,45.46,9.19,2022-05-28,51,28.9,17.8,22.3,31.0,15.2,22.0,0.9,0.9,0.0,4.0,32.2,61.2,88,21.37,4.87,50106.57
