direction,reporter,reporter_name,partner,partner_name,year,gwh,twh
import,LT,Lithuania,LV,Latvia,2021,2682.1,2.6820999999999997
import,LT,Lithuania,RU,Russia,2021,2053.4,2.0534
import,LT,Lithuania,PL,Poland,2021,695.5,0.6955
export,LT,Lithuania,TOTAL,Total,2022,4366.3,4.3663
export,LT,Lithuania,PL,Poland,2022,1731.6,1.7315999999999998
export,LT,Lithuania,RU,Russia,2022,1509.7,1.5097
export,LT,Lithuania,BY,Belarus,2022,550.9,0.5509
export,LT,Lithuania,LV,Latvia,2022,534.1,0.5341
export,LT,Lithuania,SE,Sweden,2022,40.0,0.04
import,LT,Lithuania,TOTAL,Total,2022,12933.9,12.9339
import,LT,Lithuania,SE,Sweden,2022,4857.8,4.8578
import,LT,Lithuania,LV,Latvia,2022,2841.9,2.8419
import,LT,Lithuania,RU,Russia,2022,2279.9,2.2799
import,LT,Lithuania,BY,Belarus,2022,2011.9,2.0119000000000002
import,LT,Lithuania,PL,Poland,2022,942.4,0.9424
export,LT,Lithuania,TOTAL,Total,2023,3980.1,3.9800999999999997
export,LT,Lithuania,PL,Poland,2023,1530.6,1.5306
export,LT,Lithuania,LV,Latvia,2023,1100.6,1.1005999999999998
export,LT,Lithuania,RU,Russia,2023,894.7,0.8947
export,LT,Lithuania,BY,Belarus,2023,424.5,0.4245
export,LT,Lithuania,SE,Sweden,2023,29.7,0.0297
import,LT,Lithuania,TOTAL,Total,2023,10909.8,10.909799999999999
import,LT,Lithuania,SE,Sweden,2023,4694.0,4.694
import,LT,Lithuania,LV,Latvia,2023,3018.6,3.0185999999999997
import,LT,Lithuania,BY,Belarus,2023,1314.3,1.3143
import,LT,Lithuania,PL,Poland,2023,997.4,0.9974
import,LT,Lithuania,RU,Russia,2023,885.5,0.8855
export,LT,Lithuania,TOTAL,Total,2024,4299.4,4.2993999999999994
export,LT,Lithuania,LV,Latvia,2024,2463.8,2.4638
export,LT,Lithuania,PL,Poland,2024,683.9,0.6839
export,LT,Lithuania,BY,Belarus,2024,661.3,0.6613
export,LT,Lithuania,RU,Russia,2024,435.3,0.4353
export,LT,Lithuania,SE,Sweden,2024,55.1,0.0551
import,LT,Lithuania,TOTAL,Total,2024,9702.0,9.702
import,LT,Lithuania,SE,Sweden,2024,5037.9,5.0379
import,LT,Lithuania,LV,Latvia,2024,2010.9,2.0109
import,LT,Lithuania,PL,Poland,2024,1621.5,1.6215
import,LT,Lithuania,BY,Belarus,2024,589.7,0.5897
import,LT,Lithuania,RU,Russia,2024,442.0,0.442
export,LU,Luxembourg,TOTAL,Total,2015,1919.441,1.919441
export,LU,Luxembourg,DE,Germany,2015,1431.902,1.431902
export,LU,Luxembourg,BE,Belgium,2015,487.53,0.48752999999999996
export,LU,Luxembourg,FR,France,2015,0.009,8.999999999999999e-06
import,LU,Luxembourg,TOTAL,Total,2015,7518.755,7.5187550000000005
import,LU,Luxembourg,DE,Germany,2015,6209.222,6.209222
import,LU,Luxembourg,FR,France,2015,1053.843,1.053843
import,LU,Luxembourg,BE,Belgium,2015,255.69,0.25569
export,LU,Luxembourg,TOTAL,Total,2016,1419.691,1.419691
export,LU,Luxembourg,DE,Germany,2016,1413.5,1.4135
export,LU,Luxembourg,BE,Belgium,2016,6.191,0.0061909999999999995
import,LU,Luxembourg,TOTAL,Total,2016,7718.393,7.718393
import,LU,Luxembourg,DE,Germany,2016,6266.825,6.266825
import,LU,Luxembourg,FR,France,2016,1138.89,1.1388900000000002
import,LU,Luxembourg,BE,Belgium,2016,312.678,0.312678
export,LU,Luxembourg,TOTAL,Total,2017,1388.648,1.3886479999999999
export,LU,Luxembourg,DE,Germany,2017,1336.934,1.336934
export,LU,Luxembourg,BE,Belgium,2017,51.713,0.051713
export,LU,Luxembourg,FR,France,2017,0.001,1e-06
import,LU,Luxembourg,TOTAL,Total,2017,7566.69,7.5666899999999995
import,LU,Luxembourg,DE,Germany,2017,6146.796,6.146796
import,LU,Luxembourg,FR,France,2017,888.214,0.8882140000000001
import,LU,Luxembourg,BE,Belgium,2017,531.68,0.5316799999999999
export,LU,Luxembourg,TOTAL,Total,2018,1391.676,1.391676
export,LU,Luxembourg,DE,Germany,2018,1244.868,1.2448679999999999
export,LU,Luxembourg,BE,Belgium,2018,146.808,0.146808
import,LU,Luxembourg,TOTAL,Total,2018,7553.012,7.553012
import,LU,Luxembourg,DE,Germany,2018,5864.622,5.864622000000001
import,LU,Luxembourg,FR,France,2018,1302.194,1.3021939999999999
import,LU,Luxembourg,BE,Belgium,2018,386.196,0.38619600000000004
export,LU,Luxembourg,TOTAL,Total,2019,938.722,0.938722
export,LU,Luxembourg,DE,Germany,2019,843.879,0.843879
export,LU,Luxembourg,BE,Belgium,2019,94.843,0.094843
import,LU,Luxembourg,TOTAL,Total,2019,6817.52,6.81752
import,LU,Luxembourg,DE,Germany,2019,5239.605,5.239604999999999
import,LU,Luxembourg,FR,France,2019,1337.831,1.337831
import,LU,Luxembourg,BE,Belgium,2019,240.084,0.240084
export,LU,Luxembourg,TOTAL,Total,2020,1078.612,1.0786120000000001
export,LU,Luxembourg,DE,Germany,2020,1003.856,1.003856
export,LU,Luxembourg,BE,Belgium,2020,74.756,0.074756
import,LU,Luxembourg,TOTAL,Total,2020,6543.493,6.543493000000001
import,LU,Luxembourg,DE,Germany,2020,4998.44,4.9984399999999996
import,LU,Luxembourg,FR,France,2020,1155.119,1.155119
import,LU,Luxembourg,BE,Belgium,2020,389.934,0.389934
export,LU,Luxembourg,TOTAL,Total,2021,1037.138,1.037138
export,LU,Luxembourg,DE,Germany,2021,979.356,0.979356
export,LU,Luxembourg,BE,Belgium,2021,57.774,0.057774
export,LU,Luxembourg,FR,France,2021,0.008,8e-06
import,LU,Luxembourg,TOTAL,Total,2021,6758.47,6.75847
import,LU,Luxembourg,DE,Germany,2021,4470.782,4.470782
import,LU,Luxembourg,FR,France,2021,1146.247,1.146247
import,LU,Luxembourg,BE,Belgium,2021,1141.441,1.141441
export,LU,Luxembourg,TOTAL,Total,2022,1169.844,1.169844
export,LU,Luxembourg,DE,Germany,2022,1060.714,1.060714
export,LU,Luxembourg,BE,Belgium,2022,109.13,0.10912999999999999
import,LU,Luxembourg,TOTAL,Total,2022,6676.92,6.67692
import,LU,Luxembourg,DE,Germany,2022,4615.256,4.6152560000000005
import,LU,Luxembourg,BE,Belgium,2022,1927.255,1.9272550000000002
import,LU,Luxembourg,FR,France,2022,134.409,0.134409
export,LU,Luxembourg,TOTAL,Total,2023,1187.728,1.1877280000000001
export,LU,Luxembourg,DE,Germany,2023,1148.426,1.148426
export,LU,Luxembourg,BE,Belgium,2023,39.302,0.039302
import,LU,Luxembourg,TOTAL,Total,2023,6390.122,6.390122
import,LU,Luxembourg,DE,Germany,2023,4072.238,4.072238
import,LU,Luxembourg,BE,Belgium,2023,2210.75,2.21075
import,LU,Luxembourg,FR,France,2023,107.134,0.10713400000000001
export,LU,Luxembourg,TOTAL,Total,2024,1321.776,1.321776
export,LU,Luxembourg,DE,Germany,2024,1235.601,1.2356010000000002
export,LU,Luxembourg,BE,Belgium,2024,86.174,0.086174
export,LU,Luxembourg,FR,France,2024,0.001,1e-06
import,LU,Luxembourg,TOTAL,Total,2024,6571.238,6.571238
import,LU,Luxembourg,DE,Germany,2024,4469.695,4.469695
import,LU,Luxembourg,BE,Belgium,2024,1209.248,1.209248
import,LU,Luxembourg,FR,France,2024,892.295,0.892295
export,LV,Latvia,TOTAL,Total,2015,3425.0,3.425
export,LV,Latvia,LT,Lithuania,2015,3418.0,3.418
export,LV,Latvia,EE,Estonia,2015,5.0,0.005
export,LV,Latvia,RU,Russia,2015,2.0,0.002
import,LV,Latvia,TOTAL,Total,2015,5246.0,5.246
import,LV,Latvia,EE,Estonia,2015,3754.0,3.754
import,LV,Latvia,RU,Russia,2015,1325.0,1.325
import,LV,Latvia,LT,Lithuania,2015,167.0,0.167
export,LV,Latvia,TOTAL,Total,2016,3795.0,3.795
export,LV,Latvia,LT,Lithuania,2016,3725.0,3.725
export,LV,Latvia,EE,Estonia,2016,52.0,0.052
export,LV,Latvia,RU,Russia,2016,18.0,0.018
import,LV,Latvia,TOTAL,Total,2016,4828.0,4.828
import,LV,Latvia,EE,Estonia,2016,2984.0,2.984
import,LV,Latvia,RU,Russia,2016,1106.0,1.106
import,LV,Latvia,LT,Lithuania,2016,738.0,0.738
export,LV,Latvia,TOTAL,Total,2017,4137.077,4.137077000000001
export,LV,Latvia,LT,Lithuania,2017,3952.21,3.95221
export,LV,Latvia,EE,Estonia,2017,147.555,0.14755500000000002
export,LV,Latvia,RU,Russia,2017,37.312,0.037312
import,LV,Latvia,TOTAL,Total,2017,4072.912,4.072912
import,LV,Latvia,EE,Estonia,2017,2397.156,2.397156
import,LV,Latvia,RU,Russia,2017,954.789,0.954789
import,LV,Latvia,LT,Lithuania,2017,720.967,0.720967
export,LV,Latvia,TOTAL,Total,2018,4264.801,4.264801
export,LV,Latvia,LT,Lithuania,2018,4217.807,4.217807
export,LV,Latvia,EE,Estonia,2018,43.68,0.04368
export,LV,Latvia,RU,Russia,2018,3.314,0.003314
import,LV,Latvia,TOTAL,Total,2018,5173.682,5.1736819999999994
import,LV,Latvia,EE,Estonia,2018,3248.184,3.248184
import,LV,Latvia,RU,Russia,2018,1203.202,1.203202
import,LV,Latvia,LT,Lithuania,2018,722.296,0.722296
export,LV,Latvia,TOTAL,Total,2019,3492.683,3.492683
export,LV,Latvia,LT,Lithuania,2019,3335.656,3.3356559999999997
export,LV,Latvia,EE,Estonia,2019,127.815,0.12781499999999998
export,LV,Latvia,RU,Russia,2019,29.212,0.029212
import,LV,Latvia,TOTAL,Total,2019,4610.761,4.610761
import,LV,Latvia,EE,Estonia,2019,2680.847,2.6808470000000004
import,LV,Latvia,RU,Russia,2019,1095.463,1.095463
import,LV,Latvia,LT,Lithuania,2019,834.451,0.834451
export,LV,Latvia,TOTAL,Total,2020,2547.73,2.54773
export,LV,Latvia,LT,Lithuania,2020,2356.389,2.356389
export,LV,Latvia,EE,Estonia,2020,167.022,0.167022
export,LV,Latvia,RU,Russia,2020,24.319,0.024319
import,LV,Latvia,TOTAL,Total,2020,4173.365,4.1733649999999995
import,LV,Latvia,EE,Estonia,2020,2015.906,2.0159059999999998
import,LV,Latvia,LT,Lithuania,2020,1382.568,1.382568
import,LV,Latvia,RU,Russia,2020,774.891,0.774891
export,LV,Latvia,TOTAL,Total,2021,2893.735,2.893735
export,LV,Latvia,LT,Lithuania,2021,2682.052,2.682052
export,LV,Latvia,EE,Estonia,2021,156.871,0.156871
export,LV,Latvia,RU,Russia,2021,54.812,0.054812
import,LV,Latvia,TOTAL,Total,2021,4666.37,4.66637
import,LV,Latvia,EE,Estonia,2021,2909.679,2.909679
import,LV,Latvia,LT,Lithuania,2021,1032.056,1.032056
import,LV,Latvia,RU,Russia,2021,724.635,0.724635
export,LV,Latvia,TOTAL,Total,2022,2996.705,2.996705
export,LV,Latvia,LT,Lithuania,2022,2841.869,2.841869
export,LV,Latvia,EE,Estonia,2022,91.242,0.091242
export,LV,Latvia,RU,Russia,2022,63.594,0.063594
import,LV,Latvia,TOTAL,Total,2022,5308.232,5.308232
import,LV,Latvia,EE,Estonia,2022,3869.667,3.8696669999999997
import,LV,Latvia,RU,Russia,2022,904.402,0.904402
import,LV,Latvia,LT,Lithuania,2022,534.163,0.534163
export,LV,Latvia,TOTAL,Total,2023,3271.038,3.271038
export,LV,Latvia,LT,Lithuania,2023,3018.626,3.0186260000000003
export,LV,Latvia,EE,Estonia,2023,175.941,0.17594100000000001
export,LV,Latvia,RU,Russia,2023,76.471,0.076471
import,LV,Latvia,TOTAL,Total,2023,4075.231,4.0752310000000005
import,LV,Latvia,EE,Estonia,2023,2366.497,2.366497
import,LV,Latvia,LT,Lithuania,2023,1100.609,1.100609
import,LV,Latvia,RU,Russia,2023,608.125,0.608125
export,LV,Latvia,TOTAL,Total,2024,3173.622,3.173622
export,LV,Latvia,LT,Lithuania,2024,2010.918,2.0109179999999998
export,LV,Latvia,EE,Estonia,2024,960.844,0.960844
export,LV,Latvia,RU,Russia,2024,201.86,0.20186
import,LV,Latvia,TOTAL,Total,2024,4247.941,4.247941
import,LV,Latvia,LT,Lithuania,2024,2463.589,2.463589
import,LV,Latvia,EE,Estonia,2024,1429.111,1.429111
import,LV,Latvia,RU,Russia,2024,355.241,0.355241
import,MD,Moldova,TOTAL,Total,2015,3315.0,3.315
import,MD,Moldova,NSP,Not specified,2015,3297.0,3.297
import,MD,Moldova,UA,Ukraine,2015,18.0,0.018
import,MD,Moldova,TOTAL,Total,2016,3325.0,3.325
import,MD,Moldova,NSP,Not specified,2016,3321.0,3.321
import,MD,Moldova,UA,Ukraine,2016,4.0,0.004
import,MD,Moldova,TOTAL,Total,2017,3412.0,3.412
import,MD,Moldova,NSP,Not specified,2017,2278.0,2.278
import,MD,Moldova,UA,Ukraine,2017,1134.0,1.134
import,MD,Moldova,TOTAL,Total,2018,3500.0,3.5
import,MD,Moldova,NSP,Not specified,2018,2544.0,2.544
import,MD,Moldova,UA,Ukraine,2018,956.0,0.956
import,MD,Moldova,TOTAL,Total,2019,3501.0,3.501
import,MD,Moldova,NSP,Not specified,2019,2857.0,2.857
import,MD,Moldova,UA,Ukraine,2019,644.0,0.644
import,MD,Moldova,TOTAL,Total,2020,3418.0,3.418
import,MD,Moldova,NSP,Not specified,2020,3251.0,3.251
import,MD,Moldova,UA,Ukraine,2020,167.0,0.167
import,MD,Moldova,TOTAL,Total,2021,3607.0,3.607
import,MD,Moldova,NSP,Not specified,2021,3446.0,3.446
import,MD,Moldova,UA,Ukraine,2021,161.0,0.161
export,MD,Moldova,TOTAL,Total,2022,94.0,0.094
export,MD,Moldova,UA,Ukraine,2022,94.0,0.094
import,MD,Moldova,TOTAL,Total,2022,3751.0,3.751
import,MD,Moldova,NSP,Not specified,2022,2703.0,2.703
import,MD,Moldova,UA,Ukraine,2022,567.0,0.567
import,MD,Moldova,RO,Romania,2022,481.0,0.481
export,MD,Moldova,TOTAL,Total,2023,340.0,0.34
export,MD,Moldova,RO,Romania,2023,236.7,0.2367
export,MD,Moldova,UA,Ukraine,2023,103.3,0.1033
import,MD,Moldova,TOTAL,Total,2023,3698.0,3.698
import,MD,Moldova,NSP,Not specified,2023,3278.4,3.2784
import,MD,Moldova,RO,Romania,2023,310.9,0.31089999999999995
import,MD,Moldova,UA,Ukraine,2023,107.7,0.1077
import,MD,Moldova,BG,Bulgaria,2023,1.0,0.001
export,MD,Moldova,TOTAL,Total,2024,445.6,0.4456
export,MD,Moldova,UA,Ukraine,2024,257.0,0.257
export,MD,Moldova,RO,Romania,2024,188.6,0.1886
import,MD,Moldova,TOTAL,Total,2024,3838.4,3.8384
import,MD,Moldova,NSP,Not specified,2024,3093.5,3.0935
import,MD,Moldova,RO,Romania,2024,678.6,0.6786
import,MD,Moldova,UA,Ukraine,2024,59.0,0.059
import,MD,Moldova,HR,Croatia,2024,7.3,0.0073
export,ME,Montenegro,TOTAL,Total,2015,517.0,0.517
export,ME,Montenegro,BA,Bosnia and Herzegovina,2015,340.0,0.34
export,ME,Montenegro,AL,Albania,2015,101.0,0.101
export,ME,Montenegro,RS,Serbia,2015,76.0,0.076
import,ME,Montenegro,TOTAL,Total,2015,1040.0,1.04
import,ME,Montenegro,BA,Bosnia and Herzegovina,2015,580.0,0.58
import,ME,Montenegro,AL,Albania,2015,230.0,0.23
import,ME,Montenegro,RS,Serbia,2015,230.0,0.23
export,ME,Montenegro,TOTAL,Total,2016,906.0,0.906
export,ME,Montenegro,RS,Serbia,2016,626.0,0.626
export,ME,Montenegro,BA,Bosnia and Herzegovina,2016,155.0,0.155
export,ME,Montenegro,AL,Albania,2016,125.0,0.125
import,ME,Montenegro,TOTAL,Total,2016,1210.0,1.21
import,ME,Montenegro,RS,Serbia,2016,995.0,0.995
import,ME,Montenegro,AL,Albania,2016,128.0,0.128
import,ME,Montenegro,BA,Bosnia and Herzegovina,2016,87.0,0.087
export,ME,Montenegro,TOTAL,Total,2017,416.7,0.4167
export,ME,Montenegro,RS,Serbia,2017,287.2,0.2872
export,ME,Montenegro,AL,Albania,2017,74.9,0.07490000000000001
export,ME,Montenegro,BA,Bosnia and Herzegovina,2017,54.6,0.0546
import,ME,Montenegro,TOTAL,Total,2017,1536.9,1.5369000000000002
import,ME,Montenegro,RS,Serbia,2017,1072.0,1.072
import,ME,Montenegro,AL,Albania,2017,250.8,0.2508
import,ME,Montenegro,BA,Bosnia and Herzegovina,2017,214.1,0.21409999999999998
export,ME,Montenegro,TOTAL,Total,2018,976.0,0.976
export,ME,Montenegro,RS,Serbia,2018,298.3,0.2983
export,ME,Montenegro,CZ,Czechia,2018,246.8,0.24680000000000002
export,ME,Montenegro,BA,Bosnia and Herzegovina,2018,166.2,0.1662
export,ME,Montenegro,CH,Switzerland,2018,117.4,0.1174
export,ME,Montenegro,SI,Slovenia,2018,89.6,0.0896
export,ME,Montenegro,DK,Denmark,2018,55.5,0.0555
export,ME,Montenegro,XK,Kosovo*,2018,2.2,0.0022
import,ME,Montenegro,TOTAL,Total,2018,780.0,0.78
import,ME,Montenegro,RS,Serbia,2018,274.0,0.274
import,ME,Montenegro,CH,Switzerland,2018,215.4,0.2154
import,ME,Montenegro,SI,Slovenia,2018,140.5,0.1405
import,ME,Montenegro,BA,Bosnia and Herzegovina,2018,107.0,0.107
import,ME,Montenegro,DK,Denmark,2018,26.6,0.026600000000000002
import,ME,Montenegro,CZ,Czechia,2018,13.7,0.013699999999999999
import,ME,Montenegro,XK,Kosovo*,2018,2.8,0.0028
export,ME,Montenegro,TOTAL,Total,2019,942.9,0.9429
export,ME,Montenegro,BA,Bosnia and Herzegovina,2019,568.0,0.568
export,ME,Montenegro,RS,Serbia,2019,374.9,0.37489999999999996
import,ME,Montenegro,TOTAL,Total,2019,1195.5,1.1955
import,ME,Montenegro,RS,Serbia,2019,912.0,0.912
import,ME,Montenegro,BA,Bosnia and Herzegovina,2019,283.5,0.2835
export,ME,Montenegro,TOTAL,Total,2020,5864.0,5.864
export,ME,Montenegro,AL,Albania,2020,2665.0,2.665
export,ME,Montenegro,IT,Italy,2020,1656.0,1.656
export,ME,Montenegro,RS,Serbia,2020,1398.0,1.398
export,ME,Montenegro,BA,Bosnia and Herzegovina,2020,145.0,0.145
import,ME,Montenegro,TOTAL,Total,2020,5943.0,5.943
import,ME,Montenegro,BA,Bosnia and Herzegovina,2020,4056.0,4.056
import,ME,Montenegro,IT,Italy,2020,1049.0,1.049
import,ME,Montenegro,RS,Serbia,2020,814.0,0.814
import,ME,Montenegro,AL,Albania,2020,24.0,0.024
export,ME,Montenegro,TOTAL,Total,2021,5489.0,5.489
export,ME,Montenegro,IT,Italy,2021,3353.2,3.3531999999999997
export,ME,Montenegro,RS,Serbia,2021,618.1,0.6181
export,ME,Montenegro,BA,Bosnia and Herzegovina,2021,599.4,0.5993999999999999
export,ME,Montenegro,XK,Kosovo*,2021,484.0,0.484
export,ME,Montenegro,AL,Albania,2021,434.3,0.4343
import,ME,Montenegro,TOTAL,Total,2021,5318.0,5.318
import,ME,Montenegro,BA,Bosnia and Herzegovina,2021,2787.3,2.7873
import,ME,Montenegro,AL,Albania,2021,1203.0,1.203
import,ME,Montenegro,XK,Kosovo*,2021,823.1,0.8231
import,ME,Montenegro,RS,Serbia,2021,315.1,0.31510000000000005
import,ME,Montenegro,IT,Italy,2021,189.5,0.1895
export,ME,Montenegro,TOTAL,Total,2022,5486.7,5.4867
export,ME,Montenegro,IT,Italy,2022,3247.904,3.247904
export,ME,Montenegro,BA,Bosnia and Herzegovina,2022,907.45,0.9074500000000001
export,ME,Montenegro,RS,Serbia,2022,606.144,0.606144
export,ME,Montenegro,AL,Albania,2022,446.115,0.446115
export,ME,Montenegro,XK,Kosovo*,2022,279.087,0.279087
import,ME,Montenegro,TOTAL,Total,2022,5352.1,5.3521
import,ME,Montenegro,BA,Bosnia and Herzegovina,2022,2314.81,2.31481
import,ME,Montenegro,AL,Albania,2022,1184.197,1.184197
import,ME,Montenegro,XK,Kosovo*,2022,1154.897,1.1548969999999998
import,ME,Montenegro,IT,Italy,2022,421.991,0.421991
import,ME,Montenegro,RS,Serbia,2022,276.205,0.276205
export,ME,Montenegro,TOTAL,Total,2023,6287.8,6.2878
export,ME,Montenegro,IT,Italy,2023,4196.75,4.19675
export,ME,Montenegro,AL,Albania,2023,654.963,0.654963
export,ME,Montenegro,BA,Bosnia and Herzegovina,2023,608.021,0.6080209999999999
export,ME,Montenegro,XK,Kosovo*,2023,532.7,0.5327000000000001
export,ME,Montenegro,RS,Serbia,2023,295.366,0.29536599999999996
import,ME,Montenegro,TOTAL,Total,2023,5421.3,5.4213000000000005
import,ME,Montenegro,BA,Bosnia and Herzegovina,2023,3598.71,3.59871
import,ME,Montenegro,AL,Albania,2023,830.107,0.8301069999999999
import,ME,Montenegro,RS,Serbia,2023,485.812,0.485812
import,ME,Montenegro,XK,Kosovo*,2023,454.799,0.45479899999999995
import,ME,Montenegro,IT,Italy,2023,51.872,0.051872
export,ME,Montenegro,TOTAL,Total,2024,6108.1,6.1081
export,ME,Montenegro,IT,Italy,2024,3238.1,3.2380999999999998
export,ME,Montenegro,AL,Albania,2024,1124.4,1.1244
export,ME,Montenegro,XK,Kosovo*,2024,734.8,0.7348
export,ME,Montenegro,RS,Serbia,2024,559.1,0.5591
export,ME,Montenegro,BA,Bosnia and Herzegovina,2024,451.7,0.4517
import,ME,Montenegro,TOTAL,Total,2024,5952.8,5.9528
import,ME,Montenegro,BA,Bosnia and Herzegovina,2024,3844.8,3.8448
import,ME,Montenegro,AL,Albania,2024,776.1,0.7761
import,ME,Montenegro,XK,Kosovo*,2024,595.0,0.595
import,ME,Montenegro,IT,Italy,2024,424.8,0.4248
import,ME,Montenegro,RS,Serbia,2024,312.1,0.31210000000000004
export,MK,North Macedonia,NSP,Not specified,2015,143.0,0.143
export,MK,North Macedonia,TOTAL,Total,2015,143.0,0.143
import,MK,North Macedonia,NSP,Not specified,2015,2656.0,2.656
import,MK,North Macedonia,TOTAL,Total,2015,2656.0,2.656
export,MK,North Macedonia,NSP,Not specified,2016,159.853,0.159853
export,MK,North Macedonia,TOTAL,Total,2016,159.853,0.159853
import,MK,North Macedonia,NSP,Not specified,2016,2190.606,2.1906060000000003
import,MK,North Macedonia,TOTAL,Total,2016,2190.606,2.1906060000000003
export,MK,North Macedonia,NSP,Not specified,2017,311.026,0.311026
export,MK,North Macedonia,TOTAL,Total,2017,311.026,0.311026
import,MK,North Macedonia,NSP,Not specified,2017,2293.571,2.293571
import,MK,North Macedonia,TOTAL,Total,2017,2293.571,2.293571
export,MK,North Macedonia,NSP,Not specified,2018,377.423,0.377423
export,MK,North Macedonia,TOTAL,Total,2018,377.423,0.377423
import,MK,North Macedonia,NSP,Not specified,2018,2297.169,2.297169
import,MK,North Macedonia,TOTAL,Total,2018,2297.169,2.297169
export,MK,North Macedonia,TOTAL,Total,2019,5054.003,5.054003
export,MK,North Macedonia,EL,Greece,2019,2721.63,2.72163
export,MK,North Macedonia,RS,Serbia,2019,2022.32,2.02232
export,MK,North Macedonia,BG,Bulgaria,2019,310.053,0.310053
import,MK,North Macedonia,TOTAL,Total,2019,6881.885,6.8818850000000005
import,MK,North Macedonia,RS,Serbia,2019,3954.813,3.954813
import,MK,North Macedonia,BG,Bulgaria,2019,2137.386,2.137386
import,MK,North Macedonia,EL,Greece,2019,789.686,0.789686
export,MK,North Macedonia,TOTAL,Total,2020,4407.793,4.407793
export,MK,North Macedonia,EL,Greece,2020,2424.327,2.4243270000000003
export,MK,North Macedonia,RS,Serbia,2020,1357.643,1.357643
export,MK,North Macedonia,BG,Bulgaria,2020,561.68,0.56168
export,MK,North Macedonia,XK,Kosovo*,2020,64.143,0.064143
import,MK,North Macedonia,TOTAL,Total,2020,6734.399,6.734399000000001
import,MK,North Macedonia,RS,Serbia,2020,3801.553,3.8015529999999997
import,MK,North Macedonia,BG,Bulgaria,2020,2479.616,2.479616
import,MK,North Macedonia,EL,Greece,2020,449.664,0.449664
import,MK,North Macedonia,XK,Kosovo*,2020,3.566,0.0035659999999999997
export,MK,North Macedonia,TOTAL,Total,2021,4929.596,4.929595999999999
export,MK,North Macedonia,EL,Greece,2021,1944.299,1.944299
export,MK,North Macedonia,RS,Serbia,2021,1740.776,1.740776
export,MK,North Macedonia,XK,Kosovo*,2021,1014.959,1.014959
export,MK,North Macedonia,BG,Bulgaria,2021,229.562,0.22956200000000002
import,MK,North Macedonia,TOTAL,Total,2021,7407.323,7.407323
import,MK,North Macedonia,BG,Bulgaria,2021,2912.396,2.912396
import,MK,North Macedonia,RS,Serbia,2021,2823.947,2.823947
import,MK,North Macedonia,EL,Greece,2021,1104.347,1.104347
import,MK,North Macedonia,XK,Kosovo*,2021,566.633,0.566633
export,MK,North Macedonia,TOTAL,Total,2022,5661.924,5.661924
export,MK,North Macedonia,EL,Greece,2022,2211.484,2.211484
export,MK,North Macedonia,RS,Serbia,2022,1962.717,1.962717
export,MK,North Macedonia,XK,Kosovo*,2022,1352.299,1.352299
export,MK,North Macedonia,BG,Bulgaria,2022,135.424,0.13542400000000002
import,MK,North Macedonia,TOTAL,Total,2022,7074.449,7.0744489999999995
import,MK,North Macedonia,BG,Bulgaria,2022,2934.235,2.934235
import,MK,North Macedonia,RS,Serbia,2022,2569.979,2.569979
import,MK,North Macedonia,EL,Greece,2022,1115.616,1.115616
import,MK,North Macedonia,XK,Kosovo*,2022,454.619,0.45461900000000005
export,MK,North Macedonia,TOTAL,Total,2023,7081.362,7.081362
export,MK,North Macedonia,EL,Greece,2023,2633.628,2.6336280000000003
export,MK,North Macedonia,RS,Serbia,2023,1844.819,1.844819
export,MK,North Macedonia,XK,Kosovo*,2023,1827.122,1.8271220000000001
export,MK,North Macedonia,BG,Bulgaria,2023,775.793,0.775793
import,MK,North Macedonia,TOTAL,Total,2023,7231.836,7.231836
import,MK,North Macedonia,RS,Serbia,2023,3568.516,3.5685160000000002
